"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
9.3927e-07,1.9018e-07,3.0461e-07,8000,-2558.3,-4282
9.3927e-07,1.9018e-07,3.0461e-07,8000,-2558.3,-4282
9.3927e-07,1.9018e-07,3.0461e-07,8000,-2558.3,-4282
1.1283e-07,4.9995e-08,-7.7107e-09,8000,-3185.7,-4895.1
7.6668e-08,3.6491e-08,-1.1781e-10,8000,-3259.6,-5000
1.0387e-07,2.6104e-08,1.0957e-08,8000,-3129.1,-5000
1.9006e-07,-1.8574e-07,2.6846e-08,8000,-1853.6,-3250.1
1.3976e-07,-1.4371e-07,1.6132e-08,8000,-1820.1,-3332.4
1.9006e-07,-1.8574e-07,2.6846e-08,8000,-1853.6,-3250.1
1.1283e-07,4.9995e-08,-7.7107e-09,8000,-3185.7,-4895.1
1.53e-07,2.9671e-08,2.5292e-08,8000,-3064.4,-4721.6
1.218e-07,2.4977e-08,2.5487e-08,8000,-3283.4,-4694.6
7.4048e-07,5.874e-07,1.1434e-07,8000,-2803.8,-3220.6
7.4048e-07,5.874e-07,1.1434e-07,8000,-2803.8,-3220.6
7.4048e-07,5.874e-07,1.1434e-07,8000,-2803.8,-3220.6
4.6623e-07,6.3766e-08,-1.1957e-07,8000,-3062.1,-3743.6
4.6623e-07,6.3766e-08,-1.1957e-07,8000,-3062.1,-3743.6
4.6623e-07,6.3766e-08,-1.1957e-07,8000,-3062.1,-3743.6
2.3242e-07,1.2983e-07,5.5698e-08,8000,-2907.2,-4559.9
2.3242e-07,1.2983e-07,5.5698e-08,8000,-2907.2,-4559.9
2.3242e-07,1.2983e-07,5.5698e-08,8000,-2907.2,-4559.9
3.7315e-07,-3.1915e-08,1.1061e-08,8000,-2777.2,-4304.7
3.7315e-07,-3.1915e-08,1.1061e-08,8000,-2777.2,-4304.7
3.7315e-07,-3.1915e-08,1.1061e-08,8000,-2777.2,-4304.7
5.4047e-07,1.8401e-07,1.6715e-07,8000,-2937.1,-3500.8
7.4048e-07,5.874e-07,1.1434e-07,8000,-2803.8,-3220.6
5.4047e-07,1.8401e-07,1.6715e-07,8000,-2937.1,-3500.8
5.4047e-07,1.8401e-07,1.6715e-07,8000,-2937.1,-3500.8
7.4048e-07,5.874e-07,1.1434e-07,8000,-2803.8,-3220.6
7.4048e-07,5.874e-07,1.1434e-07,8000,-2803.8,-3220.6
5.7558e-08,-1.3497e-07,-1.6782e-08,8000,-1653.8,-3791.8
5.7558e-08,-1.3497e-07,-1.6782e-08,8000,-1653.8,-3791.8
5.7558e-08,-1.3497e-07,-1.6782e-08,8000,-1653.8,-3791.8
1.9006e-07,-1.8574e-07,2.6846e-08,8000,-1853.6,-3250.1
1.9006e-07,-1.8574e-07,2.6846e-08,8000,-1853.6,-3250.1
1.9006e-07,-1.8574e-07,2.6846e-08,8000,-1853.6,-3250.1
3.7315e-07,-3.1915e-08,1.1061e-08,8000,-2777.2,-4304.7
3.7315e-07,-3.1915e-08,1.1061e-08,8000,-2777.2,-4304.7
3.7315e-07,-3.1915e-08,1.1061e-08,8000,-2777.2,-4304.7
2.5417e-06,-7.5521e-07,2.1211e-07,8000,-2560.9,-3773.3
2.5417e-06,-7.5521e-07,2.1211e-07,8000,-2560.9,-3773.3
