"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
9.5841e-07,1.469e-07,3.0485e-07,8000,-2558.3,-4282
9.5841e-07,1.469e-07,3.0485e-07,8000,-2558.3,-4282
9.5841e-07,1.469e-07,3.0485e-07,8000,-2558.3,-4282
1.1487e-07,5.3693e-08,-5.835e-09,8000,-3185.7,-4895.1
7.8512e-08,4.2615e-08,-3.1243e-09,8000,-3259.6,-5000
1.0441e-07,2.6841e-08,9.6273e-09,8000,-3129.1,-5000
2.3917e-07,-2.4303e-07,1.1665e-08,8000,-1853.6,-3250.1
1.6829e-07,-1.7424e-07,-1.8108e-08,8000,-1820.1,-3332.4
2.3917e-07,-2.4303e-07,1.1665e-08,8000,-1853.6,-3250.1
1.1487e-07,5.3693e-08,-5.835e-09,8000,-3185.7,-4895.1
1.4965e-07,1.4703e-08,2.5174e-08,8000,-3064.4,-4721.6
1.2434e-07,3.9101e-08,3.5347e-08,8000,-3283.4,-4694.6
6.6159e-07,5.4067e-07,1.8276e-07,8000,-2803.8,-3220.6
6.6159e-07,5.4067e-07,1.8276e-07,8000,-2803.8,-3220.6
6.6159e-07,5.4067e-07,1.8276e-07,8000,-2803.8,-3220.6
4.7847e-07,1.1962e-07,-1.0364e-07,8000,-3062.1,-3743.6
4.7847e-07,1.1962e-07,-1.0364e-07,8000,-3062.1,-3743.6
4.7847e-07,1.1962e-07,-1.0364e-07,8000,-3062.1,-3743.6
2.4215e-07,1.5176e-07,7.11e-08,8000,-2907.2,-4559.9
2.4215e-07,1.5176e-07,7.11e-08,8000,-2907.2,-4559.9
2.4215e-07,1.5176e-07,7.11e-08,8000,-2907.2,-4559.9
3.7434e-07,-6.6131e-08,-8.8548e-10,8000,-2777.2,-4304.7
3.7434e-07,-6.6131e-08,-8.8548e-10,8000,-2777.2,-4304.7
3.7434e-07,-6.6131e-08,-8.8548e-10,8000,-2777.2,-4304.7
4.6658e-07,1.4118e-07,2.0286e-07,8000,-2937.1,-3500.8
6.6159e-07,5.4067e-07,1.8276e-07,8000,-2803.8,-3220.6
4.6658e-07,1.4118e-07,2.0286e-07,8000,-2937.1,-3500.8
4.6658e-07,1.4118e-07,2.0286e-07,8000,-2937.1,-3500.8
6.6159e-07,5.4067e-07,1.8276e-07,8000,-2803.8,-3220.6
6.6159e-07,5.4067e-07,1.8276e-07,8000,-2803.8,-3220.6
6.2539e-08,-1.7431e-07,9.3587e-10,8000,-1653.8,-3791.8
6.2539e-08,-1.7431e-07,9.3587e-10,8000,-1653.8,-3791.8
6.2539e-08,-1.7431e-07,9.3587e-10,8000,-1653.8,-3791.8
