"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
9.5876e-07,1.4524e-07,3.0496e-07,8000,-2558.3,-4282
9.5876e-07,1.4524e-07,3.0496e-07,8000,-2558.3,-4282
9.5876e-07,1.4524e-07,3.0496e-07,8000,-2558.3,-4282
1.1488e-07,5.3832e-08,-5.8003e-09,8000,-3185.7,-4895.1
7.8575e-08,4.2857e-08,-3.2077e-09,8000,-3259.6,-5000
1.0438e-07,2.6871e-08,9.5877e-09,8000,-3129.1,-5000
2.3975e-07,-2.4462e-07,1.0502e-08,8000,-1853.6,-3250.1
1.684e-07,-1.7497e-07,-1.9812e-08,8000,-1820.1,-3332.4
2.3975e-07,-2.4462e-07,1.0502e-08,8000,-1853.6,-3250.1
1.1488e-07,5.3832e-08,-5.8003e-09,8000,-3185.7,-4895.1
1.4952e-07,1.4267e-08,2.5355e-08,8000,-3064.4,-4721.6
1.2441e-07,3.9657e-08,3.5753e-08,8000,-3283.4,-4694.6
6.5958e-07,5.3907e-07,1.8442e-07,8000,-2803.8,-3220.6
6.5958e-07,5.3907e-07,1.8442e-07,8000,-2803.8,-3220.6
6.5958e-07,5.3907e-07,1.8442e-07,8000,-2803.8,-3220.6
4.7961e-07,1.2208e-07,-1.0318e-07,8000,-3062.1,-3743.6
4.7961e-07,1.2208e-07,-1.0318e-07,8000,-3062.1,-3743.6
4.7961e-07,1.2208e-07,-1.0318e-07,8000,-3062.1,-3743.6
2.4244e-07,1.525e-07,7.1616e-08,8000,-2907.2,-4559.9
2.4244e-07,1.525e-07,7.1616e-08,8000,-2907.2,-4559.9
2.4244e-07,1.525e-07,7.1616e-08,8000,-2907.2,-4559.9
3.7481e-07,-6.6707e-08,-7.589e-10,8000,-2777.2,-4304.7
3.7481e-07,-6.6707e-08,-7.589e-10,8000,-2777.2,-4304.7
3.7481e-07,-6.6707e-08,-7.589e-10,8000,-2777.2,-4304.7
4.6498e-07,1.4087e-07,2.0387e-07,8000,-2937.1,-3500.8
6.5958e-07,5.3907e-07,1.8442e-07,8000,-2803.8,-3220.6
4.6498e-07,1.4087e-07,2.0387e-07,8000,-2937.1,-3500.8
4.6498e-07,1.4087e-07,2.0387e-07,8000,-2937.1,-3500.8
6.5958e-07,5.3907e-07,1.8442e-07,8000,-2803.8,-3220.6
6.5958e-07,5.3907e-07,1.8442e-07,8000,-2803.8,-3220.6
6.2262e-08,-1.752e-07,2.3127e-09,8000,-1653.8,-3791.8
6.2262e-08,-1.752e-07,2.3127e-09,8000,-1653.8,-3791.8
6.2262e-08,-1.752e-07,2.3127e-09,8000,-1653.8,-3791.8
2.3975e-07,-2.4462e-07,1.0502e-08,8000,-1853.6,-3250.1
2.3975e-07,-2.4462e-07,1.0502e-08,8000,-1853.6,-3250.1
2.3975e-07,-2.4462e-07,1.0502e-08,8000,-1853.6,-3250.1
3.7481e-07,-6.6707e-08,-7.589e-10,8000,-2777.2,-4304.7
3.7481e-07,-6.6707e-08,-7.589e-10,8000,-2777.2,-4304.7
3.7481e-07,-6.6707e-08,-7.589e-10,8000,-2777.2,-4304.7
2.8361e-06,-7.1375e-07,2.4461e-07,8000,-2560.9,-3773.3
2.8361e-06,-7.1375e-07,2.4461e-07,8000,-2560.9,-3773.3
2.8361e-06,-7.1375e-07,2.4461e-07,8000,-2560.9,-3773.3
2.3975e-07,-2.4462e-07,1.0502e-08,8000,-1853.6,-3250.1
1.684e-07,-1.7497e-07,-1.9812e-08,8000,-1820.1,-3332.4
2.3975e-07,-2.4462e-07,1.0502e-08,8000,-1853.6,-3250.1
4.7961e-07,1.2208e-07,-1.0318e-07,8000,-3062.1,-3743.6
4.7961e-07,1.2208e-07,-1.0318e-07,8000,-3062.1,-3743.6
4.7961e-07,1.2208e-07,-1.0318e-07,8000,-3062.1,-3743.6
4.6498e-07,1.4087e-07,2.0387e-07,8000,-2937.1,-3500.8
4.6498e-07,1.4087e-07,2.0387e-07,8000,-2937.1,-3500.8
1.178e-06,4.8485e-07,5.2895e-08,8000,-2802.9,-3778
1.178e-06,4.8485e-07,5.2895e-08,8000,-2802.9,-3778
4.6498e-07,1.4087e-07,2.0387e-07,8000,-2937.1,-3500.8
1.178e-06,4.8485e-07,5.2895e-08,8000,-2802.9,-3778
9.2657e-07,-1.5333e-07,2.0652e-07,8000,-1691.9,-2568.1
9.2657e-07,-1.5333e-07,2.0652e-07,8000,-1691.9,-2568.1
9.2657e-07,-1.5333e-07,2.0652e-07,8000,-1691.9,-2568.1
1.3667e-06,1.4543e-07,-7.0678e-08,8000,-2666.3,-4053.3
2.8361e-06,-7.1375e-07,2.4461e-07,8000,-2560.9,-3773.3
1.3667e-06,1.4543e-07,-7.0678e-08,8000,-2666.3,-4053.3
1.3667e-06,1.4543e-07,-7.0678e-08,8000,-2666.3,-4053.3
2.8361e-06,-7.1375e-07,2.4461e-07,8000,-2560.9,-3773.3
2.8361e-06,-7.1375e-07,2.4461e-07,8000,-2560.9,-3773.3
-6.5886e-08,-3.7267e-08,1.455e-07,8000,-1647.1,-4114.8
-6.5886e-08,-3.7267e-08,1.455e-07,8000,-1647.1,-4114.8
-6.5886e-08,-3.7267e-08,1.455e-07,8000,-1647.1,-4114.8
8.013e-07,1.7151e-07,-1.6318e-07,8000,-2669.7,-2945.4
8.013e-07,1.7151e-07,-1.6318e-07,8000,-2669.7,-2945.4
8.013e-07,1.7151e-07,-1.6318e-07,8000,-2669.7,-2945.4
6.5958e-07,5.3907e-07,1.8442e-07,8000,-2803.8,-3220.6
6.5958e-07,5.3907e-07,1.8442e-07,8000,-2803.8,-3220.6
8.013e-07,1.7151e-07,-1.6318e-07,8000,-2669.7,-2945.4
8.013e-07,1.7151e-07,-1.6318e-07,8000,-2669.7,-2945.4
6.5958e-07,5.3907e-07,1.8442e-07,8000,-2803.8,-3220.6
8.013e-07,1.7151e-07,-1.6318e-07,8000,-2669.7,-2945.4
9.5876e-07,1.4524e-07,3.0496e-07,8000,-2558.3,-4282
9.5876e-07,1.4524e-07,3.0496e-07,8000,-2558.3,-4282
9.5876e-07,1.4524e-07,3.0496e-07,8000,-2558.3,-4282
9.5876e-07,1.4524e-07,3.0496e-07,8000,-2558.3,-4282
9.5876e-07,1.4524e-07,3.0496e-07,8000,-2558.3,-4282
1.3667e-06,1.4543e-07,-7.0678e-08,8000,-2666.3,-4053.3
1.3667e-06,1.4543e-07,-7.0678e-08,8000,-2666.3,-4053.3
9.5876e-07,1.4524e-07,3.0496e-07,8000,-2558.3,-4282
1.3667e-06,1.4543e-07,-7.0678e-08,8000,-2666.3,-4053.3
2.3975e-07,-2.4462e-07,1.0502e-08,8000,-1853.6,-3250.1
2.3975e-07,-2.4462e-07,1.0502e-08,8000,-1853.6,-3250.1
2.3975e-07,-2.4462e-07,1.0502e-08,8000,-1853.6,-3250.1
1.3667e-06,1.4543e-07,-7.0678e-08,8000,-2666.3,-4053.3
1.3667e-06,1.4543e-07,-7.0678e-08,8000,-2666.3,-4053.3
1.3667e-06,1.4543e-07,-7.0678e-08,8000,-2666.3,-4053.3
1.178e-06,4.8485e-07,5.2895e-08,8000,-2802.9,-3778
1.178e-06,4.8485e-07,5.2895e-08,8000,-2802.9,-3778
1.178e-06,4.8485e-07,5.2895e-08,8000,-2802.9,-3778
1.3667e-06,1.4543e-07,-7.0678e-08,8000,-2666.3,-4053.3
1.3667e-06,1.4543e-07,-7.0678e-08,8000,-2666.3,-4053.3
1.178e-06,4.8485e-07,5.2895e-08,8000,-2802.9,-3778
1.178e-06,4.8485e-07,5.2895e-08,8000,-2802.9,-3778
1.3667e-06,1.4543e-07,-7.0678e-08,8000,-2666.3,-4053.3
