"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
9.0788e-07,1.9687e-07,3.0599e-07,8000,-2558.3,-4282
9.0788e-07,1.9687e-07,3.0599e-07,8000,-2558.3,-4282
9.0788e-07,1.9687e-07,3.0599e-07,8000,-2558.3,-4282
1.1087e-07,4.7346e-08,-1.0263e-08,8000,-3185.7,-4895.1
7.5305e-08,3.1772e-08,1.9596e-09,8000,-3259.6,-5000
1.0323e-07,2.5405e-08,1.112e-08,8000,-3129.1,-5000
1.2358e-07,-1.3611e-07,2.17e-08,8000,-1853.6,-3250.1
9.3296e-08,-1.1027e-07,2.2753e-08,8000,-1820.1,-3332.4
1.2358e-07,-1.3611e-07,2.17e-08,8000,-1853.6,-3250.1
1.1087e-07,4.7346e-08,-1.0263e-08,8000,-3185.7,-4895.1
1.5591e-07,4.2142e-08,2.9391e-08,8000,-3064.4,-4721.6
1.2001e-07,1.4448e-08,1.934e-08,8000,-3283.4,-4694.6
8.0201e-07,6.1908e-07,4.4293e-08,8000,-2803.8,-3220.6
8.0201e-07,6.1908e-07,4.4293e-08,8000,-2803.8,-3220.6
8.0201e-07,6.1908e-07,4.4293e-08,8000,-2803.8,-3220.6
4.7241e-07,5.2035e-08,-1.2252e-07,8000,-3062.1,-3743.6
4.7241e-07,5.2035e-08,-1.2252e-07,8000,-3062.1,-3743.6
4.7241e-07,5.2035e-08,-1.2252e-07,8000,-3062.1,-3743.6
2.2399e-07,1.1416e-07,4.358e-08,8000,-2907.2,-4559.9
2.2399e-07,1.1416e-07,4.358e-08,8000,-2907.2,-4559.9
2.2399e-07,1.1416e-07,4.358e-08,8000,-2907.2,-4559.9
3.8525e-07,2.6985e-08,3.7634e-08,8000,-2777.2,-4304.7
3.8525e-07,2.6985e-08,3.7634e-08,8000,-2777.2,-4304.7
3.8525e-07,2.6985e-08,3.7634e-08,8000,-2777.2,-4304.7
6.1437e-07,2.7239e-07,1.3078e-07,8000,-2937.1,-3500.8
8.0201e-07,6.1908e-07,4.4293e-08,8000,-2803.8,-3220.6
6.1437e-07,2.7239e-07,1.3078e-07,8000,-2937.1,-3500.8
6.1437e-07,2.7239e-07,1.3078e-07,8000,-2937.1,-3500.8
8.0201e-07,6.1908e-07,4.4293e-08,8000,-2803.8,-3220.6
8.0201e-07,6.1908e-07,4.4293e-08,8000,-2803.8,-3220.6
3.921e-08,-9.4469e-08,3.5862e-09,8000,-1653.8,-3791.8
3.921e-08,-9.4469e-08,3.5862e-09,8000,-1653.8,-3791.8
3.921e-08,-9.4469e-08,3.5862e-09,8000,-1653.8,-3791.8
1.2358e-07,-1.3611e-07,2.17e-08,8000,-1853.6,-3250.1
1.2358e-07,-1.3611e-07,2.17e-08,8000,-1853.6,-3250.1
1.2358e-07,-1.3611e-07,2.17e-08,8000,-1853.6,-3250.1
3.8525e-07,2.6985e-08,3.7634e-08,8000,-2777.2,-4304.7
3.8525e-07,2.6985e-08,3.7634e-08,8000,-2777.2,-4304.7
3.8525e-07,2.6985e-08,3.7634e-08,8000,-2777.2,-4304.7
2.2698e-06,-7.2735e-07,2.0173e-07,8000,-2560.9,-3773.3
2.2698e-06,-7.2735e-07,2.0173e-07,8000,-2560.9,-3773.3
2.2698e-06,-7.2735e-07,2.0173e-07,8000,-2560.9,-3773.3
1.2358e-07,-1.3611e-07,2.17e-08,8000,-1853.6,-3250.1
9.3296e-08,-1.1027e-07,2.2753e-08,8000,-1820.1,-3332.4
1.2358e-07,-1.3611e-07,2.17e-08,8000,-1853.6,-3250.1
4.7241e-07,5.2035e-08,-1.2252e-07,8000,-3062.1,-3743.6
4.7241e-07,5.2035e-08,-1.2252e-07,8000,-3062.1,-3743.6
4.7241e-07,5.2035e-08,-1.2252e-07,8000,-3062.1,-3743.6
6.1437e-07,2.7239e-07,1.3078e-07,8000,-2937.1,-3500.8
6.1437e-07,2.7239e-07,1.3078e-07,8000,-2937.1,-3500.8
1.2994e-06,7.3083e-07,1.2042e-07,8000,-2802.9,-3778
1.2994e-06,7.3083e-07,1.2042e-07,8000,-2802.9,-3778
6.1437e-07,2.7239e-07,1.3078e-07,8000,-2937.1,-3500.8
1.2994e-06,7.3083e-07,1.2042e-07,8000,-2802.9,-3778
7.7604e-07,-2.1476e-07,1.8391e-07,8000,-1691.9,-2568.1
7.7604e-07,-2.1476e-07,1.8391e-07,8000,-1691.9,-2568.1
7.7604e-07,-2.1476e-07,1.8391e-07,8000,-1691.9,-2568.1
1.3539e-06,2.2752e-07,1.774e-07,8000,-2666.3,-4053.3
2.2698e-06,-7.2735e-07,2.0173e-07,8000,-2560.9,-3773.3
1.3539e-06,2.2752e-07,1.774e-07,8000,-2666.3,-4053.3
1.3539e-06,2.2752e-07,1.774e-07,8000,-2666.3,-4053.3
2.2698e-06,-7.2735e-07,2.0173e-07,8000,-2560.9,-3773.3
2.2698e-06,-7.2735e-07,2.0173e-07,8000,-2560.9,-3773.3
-2.7213e-08,-3.237e-08,3.3827e-08,8000,-1647.1,-4114.8
-2.7213e-08,-3.237e-08,3.3827e-08,8000,-1647.1,-4114.8
-2.7213e-08,-3.237e-08,3.3827e-08,8000,-1647.1,-4114.8
7.922e-07,1.5315e-07,-1.3508e-07,8000,-2669.7,-2945.4
7.922e-07,1.5315e-07,-1.3508e-07,8000,-2669.7,-2945.4
7.922e-07,1.5315e-07,-1.3508e-07,8000,-2669.7,-2945.4
8.0201e-07,6.1908e-07,4.4293e-08,8000,-2803.8,-3220.6
8.0201e-07,6.1908e-07,4.4293e-08,8000,-2803.8,-3220.6
7.922e-07,1.5315e-07,-1.3508e-07,8000,-2669.7,-2945.4
7.922e-07,1.5315e-07,-1.3508e-07,8000,-2669.7,-2945.4
8.0201e-07,6.1908e-07,4.4293e-08,8000,-2803.8,-3220.6
7.922e-07,1.5315e-07,-1.3508e-07,8000,-2669.7,-2945.4
9.0788e-07,1.9687e-07,3.0599e-07,8000,-2558.3,-4282
9.0788e-07,1.9687e-07,3.0599e-07,8000,-2558.3,-4282
9.0788e-07,1.9687e-07,3.0599e-07,8000,-2558.3,-4282
9.0788e-07,1.9687e-07,3.0599e-07,8000,-2558.3,-4282
9.0788e-07,1.9687e-07,3.0599e-07,8000,-2558.3,-4282
1.3539e-06,2.2752e-07,1.774e-07,8000,-2666.3,-4053.3
1.3539e-06,2.2752e-07,1.774e-07,8000,-2666.3,-4053.3
9.0788e-07,1.9687e-07,3.0599e-07,8000,-2558.3,-4282
1.3539e-06,2.2752e-07,1.774e-07,8000,-2666.3,-4053.3
1.2358e-07,-1.3611e-07,2.17e-08,8000,-1853.6,-3250.1
1.2358e-07,-1.3611e-07,2.17e-08,8000,-1853.6,-3250.1
1.2358e-07,-1.3611e-07,2.17e-08,8000,-1853.6,-3250.1
1.3539e-06,2.2752e-07,1.774e-07,8000,-2666.3,-4053.3
1.3539e-06,2.2752e-07,1.774e-07,8000,-2666.3,-4053.3
1.3539e-06,2.2752e-07,1.774e-07,8000,-2666.3,-4053.3
1.2994e-06,7.3083e-07,1.2042e-07,8000,-2802.9,-3778
1.2994e-06,7.3083e-07,1.2042e-07,8000,-2802.9,-3778
1.2994e-06,7.3083e-07,1.2042e-07,8000,-2802.9,-3778
1.3539e-06,2.2752e-07,1.774e-07,8000,-2666.3,-4053.3
1.3539e-06,2.2752e-07,1.774e-07,8000,-2666.3,-4053.3
1.2994e-06,7.3083e-07,1.2042e-07,8000,-2802.9,-3778
1.2994e-06,7.3083e-07,1.2042e-07,8000,-2802.9,-3778
1.3539e-06,2.2752e-07,1.774e-07,8000,-2666.3,-4053.3
1.2994e-06,7.3083e-07,1.2042e-07,8000,-2802.9,-3778
2.028e-07,1.0498e-07,-8.9181e-09,8000,-3167.6,-2499.6
2.028e-07,1.0498e-07,-8.9181e-09,8000,-3167.6,-2499.6
2.028e-07,1.0498e-07,-8.9181e-09,8000,-3167.6,-2499.6
1.2001e-07,1.4448e-08,1.934e-08,8000,-3283.4,-4694.6
1.2001e-07,1.4448e-08,1.934e-08,8000,-3283.4,-4694.6
1.5591e-07,4.2142e-08,2.9391e-08,8000,-3064.4,-4721.6
1.5591e-07,4.2142e-08,2.9391e-08,8000,-3064.4,-4721.6
1.2001e-07,1.4448e-08,1.934e-08,8000,-3283.4,-4694.6
1.5591e-07,4.2142e-08,2.9391e-08,8000,-3064.4,-4721.6
7.7604e-07,-2.1476e-07,1.8391e-07,8000,-1691.9,-2568.1
7.7604e-07,-2.1476e-07,1.8391e-07,8000,-1691.9,-2568.1
7.7604e-07,-2.1476e-07,1.8391e-07,8000,-1691.9,-2568.1
1.2001e-07,1.4448e-08,1.934e-08,8000,-3283.4,-4694.6
1.2001e-07,1.4448e-08,1.934e-08,8000,-3283.4,-4694.6
1.5591e-07,4.2142e-08,2.9391e-08,8000,-3064.4,-4721.6
1.5591e-07,4.2142e-08,2.9391e-08,8000,-3064.4,-4721.6
1.2001e-07,1.4448e-08,1.934e-08,8000,-3283.4,-4694.6
1.5591e-07,4.2142e-08,2.9391e-08,8000,-3064.4,-4721.6
3.8525e-07,2.6985e-08,3.7634e-08,8000,-2777.2,-4304.7
3.8525e-07,2.6985e-08,3.7634e-08,8000,-2777.2,-4304.7
3.8525e-07,2.6985e-08,3.7634e-08,8000,-2777.2,-4304.7
3.921e-08,-9.4469e-08,3.5862e-09,8000,-1653.8,-3791.8
3.921e-08,-9.4469e-08,3.5862e-09,8000,-1653.8,-3791.8
3.921e-08,-9.4469e-08,3.5862e-09,8000,-1653.8,-3791.8
3.8525e-07,2.6985e-08,3.7634e-08,8000,-2777.2,-4304.7
2.2399e-07,1.1416e-07,4.358e-08,8000,-2907.2,-4559.9
3.8525e-07,2.6985e-08,3.7634e-08,8000,-2777.2,-4304.7
3.8525e-07,2.6985e-08,3.7634e-08,8000,-2777.2,-4304.7
2.2399e-07,1.1416e-07,4.358e-08,8000,-2907.2,-4559.9
2.2399e-07,1.1416e-07,4.358e-08,8000,-2907.2,-4559.9
3.8525e-07,2.6985e-08,3.7634e-08,8000,-2777.2,-4304.7
3.8525e-07,2.6985e-08,3.7634e-08,8000,-2777.2,-4304.7
2.6741e-07,1.3645e-07,4.9424e-08,8000,-3002.3,-4329
2.6741e-07,1.3645e-07,4.9424e-08,8000,-3002.3,-4329
3.8525e-07,2.6985e-08,3.7634e-08,8000,-2777.2,-4304.7
2.6741e-07,1.3645e-07,4.9424e-08,8000,-3002.3,-4329
3.8525e-07,2.6985e-08,3.7634e-08,8000,-2777.2,-4304.7
2.6741e-07,1.3645e-07,4.9424e-08,8000,-3002.3,-4329
3.8525e-07,2.6985e-08,3.7634e-08,8000,-2777.2,-4304.7
3.8525e-07,2.6985e-08,3.7634e-08,8000,-2777.2,-4304.7
2.6741e-07,1.3645e-07,4.9424e-08,8000,-3002.3,-4329
2.6741e-07,1.3645e-07,4.9424e-08,8000,-3002.3,-4329
9.0788e-07,1.9687e-07,3.0599e-07,8000,-2558.3,-4282
3.8525e-07,2.6985e-08,3.7634e-08,8000,-2777.2,-4304.7
9.0788e-07,1.9687e-07,3.0599e-07,8000,-2558.3,-4282
9.0788e-07,1.9687e-07,3.0599e-07,8000,-2558.3,-4282
3.8525e-07,2.6985e-08,3.7634e-08,8000,-2777.2,-4304.7
3.8525e-07,2.6985e-08,3.7634e-08,8000,-2777.2,-4304.7
