"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
1.299e-06,-5.168e-07,-2.1296e-07,8000,-2598.3,-3131.7
1.5482e-06,-8.6074e-07,-2.3812e-07,8000,-2562.5,-3224.9
6.6135e-07,5.4052e-07,1.8294e-07,8000,-2803.8,-3220.6
2.2075e-07,1.2421e-07,-2.9297e-08,8000,-2741.4,-2285
1.5913e-07,7.2278e-08,-2.4628e-08,8000,-2656.3,-2090.3
2.2075e-07,1.2421e-07,-2.9297e-08,8000,-2741.4,-2285
2.2075e-07,1.2421e-07,-2.9297e-08,8000,-2741.4,-2285
1.7175e-07,4.7893e-08,-1.8195e-08,8000,-2871.4,-2177.3
2.2075e-07,1.2421e-07,-2.9297e-08,8000,-2741.4,-2285
2.2075e-07,1.2421e-07,-2.9297e-08,8000,-2741.4,-2285
1.3703e-07,8.3583e-09,-1.2075e-08,8000,-2928.7,-2440.5
2.2075e-07,1.2421e-07,-2.9297e-08,8000,-2741.4,-2285
5.3093e-07,-1.8363e-08,-1.1934e-07,8000,-2568.7,-2717.5
6.2089e-07,4.4782e-08,-1.3377e-07,8000,-2602.4,-2793.5
5.3093e-07,-1.8363e-08,-1.1934e-07,8000,-2568.7,-2717.5
7.4995e-08,-1.1124e-07,-8.6972e-08,8000,-2249.9,-2328
4.0612e-07,-4.1432e-07,-9.1421e-08,8000,-2227.3,-2570.7
3.5506e-07,9.9052e-08,-3.7719e-08,8000,-2437,-2517.3
2.4143e-07,1.754e-08,1.4634e-08,8000,-3163.3,-4495.4
2.4218e-07,1.5184e-07,7.1155e-08,8000,-2907.2,-4559.9
1.4964e-07,1.4655e-08,2.5191e-08,8000,-3064.4,-4721.6
1.2291e-07,4.6103e-08,2.9182e-08,8000,-3350.1,-2501
7.4406e-08,1.095e-08,3.1778e-08,8000,-3441.3,-2501.7
3.4047e-08,4.2422e-08,4.1089e-08,8000,-3323.4,-2690.9
1.6298e-07,2.2997e-08,-6.6195e-09,8000,-3414.1,-3952.6
1.8814e-07,4.1801e-08,9.6658e-09,8000,-3500,-3825
1.4711e-07,1.0754e-08,-5.3901e-09,8000,-3500,-3963.3
2.6435e-08,-3.6551e-08,-7.7973e-08,8000,-1753.2,-3496.9
6.2513e-08,-1.7441e-07,1.0929e-09,8000,-1653.8,-3791.8
1.568e-08,-4.4769e-08,-2.9466e-09,8000,-1820.2,-3661.8
6.2302e-08,2.1635e-09,9.5329e-10,8000,-3497.6,-4954.7
5.9559e-08,3.8143e-10,-8.4621e-10,8000,-3500,-4908.1
6.0313e-08,4.7969e-10,-2.2981e-10,8000,-3455,-4919.8
2.2075e-07,1.2421e-07,-2.9297e-08,8000,-2741.4,-2285
1.7175e-07,4.7893e-08,-1.8195e-08,8000,-2871.4,-2177.3
1.5913e-07,7.2278e-08,-2.4628e-08,8000,-2656.3,-2090.3
