"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
9.5841e-07,1.4694e-07,3.0485e-07,8000,-2558.3,-4282
9.5841e-07,1.4694e-07,3.0485e-07,8000,-2558.3,-4282
9.5841e-07,1.4694e-07,3.0485e-07,8000,-2558.3,-4282
1.1487e-07,5.369e-08,-5.8357e-09,8000,-3185.7,-4895.1
7.8511e-08,4.261e-08,-3.1223e-09,8000,-3259.6,-5000
1.0442e-07,2.6841e-08,9.6286e-09,8000,-3129.1,-5000
2.3916e-07,-2.4299e-07,1.1692e-08,8000,-1853.6,-3250.1
1.6829e-07,-1.7423e-07,-1.8069e-08,8000,-1820.1,-3332.4
2.3916e-07,-2.4299e-07,1.1692e-08,8000,-1853.6,-3250.1
1.1487e-07,5.369e-08,-5.8357e-09,8000,-3185.7,-4895.1
1.4966e-07,1.4712e-08,2.517e-08,8000,-3064.4,-4721.6
1.2434e-07,3.9089e-08,3.5338e-08,8000,-3283.4,-4694.6
6.6164e-07,5.407e-07,1.8272e-07,8000,-2803.8,-3220.6
6.6164e-07,5.407e-07,1.8272e-07,8000,-2803.8,-3220.6
6.6164e-07,5.407e-07,1.8272e-07,8000,-2803.8,-3220.6
4.7845e-07,1.1957e-07,-1.0365e-07,8000,-3062.1,-3743.6
4.7845e-07,1.1957e-07,-1.0365e-07,8000,-3062.1,-3743.6
4.7845e-07,1.1957e-07,-1.0365e-07,8000,-3062.1,-3743.6
2.4214e-07,1.5174e-07,7.1089e-08,8000,-2907.2,-4559.9
2.4214e-07,1.5174e-07,7.1089e-08,8000,-2907.2,-4559.9
2.4214e-07,1.5174e-07,7.1089e-08,8000,-2907.2,-4559.9
3.7433e-07,-6.612e-08,-8.8635e-10,8000,-2777.2,-4304.7
3.7433e-07,-6.612e-08,-8.8635e-10,8000,-2777.2,-4304.7
3.7433e-07,-6.612e-08,-8.8635e-10,8000,-2777.2,-4304.7
4.6662e-07,1.4119e-07,2.0284e-07,8000,-2937.1,-3500.8
6.6164e-07,5.407e-07,1.8272e-07,8000,-2803.8,-3220.6
4.6662e-07,1.4119e-07,2.0284e-07,8000,-2937.1,-3500.8
4.6662e-07,1.4119e-07,2.0284e-07,8000,-2937.1,-3500.8
6.6164e-07,5.407e-07,1.8272e-07,8000,-2803.8,-3220.6
6.6164e-07,5.407e-07,1.8272e-07,8000,-2803.8,-3220.6
6.2545e-08,-1.7429e-07,9.0459e-10,8000,-1653.8,-3791.8
6.2545e-08,-1.7429e-07,9.0459e-10,8000,-1653.8,-3791.8
