"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
9.5885e-07,1.4474e-07,3.052e-07,8000,-2558.3,-4282
9.5885e-07,1.4474e-07,3.052e-07,8000,-2558.3,-4282
9.5885e-07,1.4474e-07,3.052e-07,8000,-2558.3,-4282
1.1488e-07,5.3962e-08,-5.7659e-09,8000,-3185.7,-4895.1
7.8599e-08,4.2969e-08,-3.2261e-09,8000,-3259.6,-5000
1.0437e-07,2.6935e-08,9.6036e-09,8000,-3129.1,-5000
2.399e-07,-2.4515e-07,1.0223e-08,8000,-1853.6,-3250.1
1.6841e-07,-1.7524e-07,-2.0268e-08,8000,-1820.1,-3332.4
2.399e-07,-2.4515e-07,1.0223e-08,8000,-1853.6,-3250.1
1.1488e-07,5.3962e-08,-5.7659e-09,8000,-3185.7,-4895.1
1.4945e-07,1.4226e-08,2.5402e-08,8000,-3064.4,-4721.6
1.2442e-07,3.9861e-08,3.5879e-08,8000,-3283.4,-4694.6
6.5908e-07,5.3849e-07,1.8489e-07,8000,-2803.8,-3220.6
6.5908e-07,5.3849e-07,1.8489e-07,8000,-2803.8,-3220.6
6.5908e-07,5.3849e-07,1.8489e-07,8000,-2803.8,-3220.6
4.7989e-07,1.2284e-07,-1.0314e-07,8000,-3062.1,-3743.6
4.7989e-07,1.2284e-07,-1.0314e-07,8000,-3062.1,-3743.6
4.7989e-07,1.2284e-07,-1.0314e-07,8000,-3062.1,-3743.6
2.4251e-07,1.5276e-07,7.1819e-08,8000,-2907.2,-4559.9
2.4251e-07,1.5276e-07,7.1819e-08,8000,-2907.2,-4559.9
2.4251e-07,1.5276e-07,7.1819e-08,8000,-2907.2,-4559.9
3.7499e-07,-6.6738e-08,-7.5066e-10,8000,-2777.2,-4304.7
3.7499e-07,-6.6738e-08,-7.5066e-10,8000,-2777.2,-4304.7
3.7499e-07,-6.6738e-08,-7.5066e-10,8000,-2777.2,-4304.7
4.6471e-07,1.4106e-07,2.0414e-07,8000,-2937.1,-3500.8
6.5908e-07,5.3849e-07,1.8489e-07,8000,-2803.8,-3220.6
4.6471e-07,1.4106e-07,2.0414e-07,8000,-2937.1,-3500.8
4.6471e-07,1.4106e-07,2.0414e-07,8000,-2937.1,-3500.8
6.5908e-07,5.3849e-07,1.8489e-07,8000,-2803.8,-3220.6
6.5908e-07,5.3849e-07,1.8489e-07,8000,-2803.8,-3220.6
6.2143e-08,-1.7545e-07,2.6918e-09,8000,-1653.8,-3791.8
6.2143e-08,-1.7545e-07,2.6918e-09,8000,-1653.8,-3791.8
6.2143e-08,-1.7545e-07,2.6918e-09,8000,-1653.8,-3791.8
2.399e-07,-2.4515e-07,1.0223e-08,8000,-1853.6,-3250.1
2.399e-07,-2.4515e-07,1.0223e-08,8000,-1853.6,-3250.1
2.399e-07,-2.4515e-07,1.0223e-08,8000,-1853.6,-3250.1
3.7499e-07,-6.6738e-08,-7.5066e-10,8000,-2777.2,-4304.7
3.7499e-07,-6.6738e-08,-7.5066e-10,8000,-2777.2,-4304.7
3.7499e-07,-6.6738e-08,-7.5066e-10,8000,-2777.2,-4304.7
2.8379e-06,-7.133e-07,2.4482e-07,8000,-2560.9,-3773.3
2.8379e-06,-7.133e-07,2.4482e-07,8000,-2560.9,-3773.3
2.8379e-06,-7.133e-07,2.4482e-07,8000,-2560.9,-3773.3
2.399e-07,-2.4515e-07,1.0223e-08,8000,-1853.6,-3250.1
1.6841e-07,-1.7524e-07,-2.0268e-08,8000,-1820.1,-3332.4
2.399e-07,-2.4515e-07,1.0223e-08,8000,-1853.6,-3250.1
4.7989e-07,1.2284e-07,-1.0314e-07,8000,-3062.1,-3743.6
4.7989e-07,1.2284e-07,-1.0314e-07,8000,-3062.1,-3743.6
4.7989e-07,1.2284e-07,-1.0314e-07,8000,-3062.1,-3743.6
4.6471e-07,1.4106e-07,2.0414e-07,8000,-2937.1,-3500.8
4.6471e-07,1.4106e-07,2.0414e-07,8000,-2937.1,-3500.8
1.1776e-06,4.8356e-07,5.2734e-08,8000,-2802.9,-3778
1.1776e-06,4.8356e-07,5.2734e-08,8000,-2802.9,-3778
4.6471e-07,1.4106e-07,2.0414e-07,8000,-2937.1,-3500.8
1.1776e-06,4.8356e-07,5.2734e-08,8000,-2802.9,-3778
9.2698e-07,-1.5295e-07,2.0667e-07,8000,-1691.9,-2568.1
9.2698e-07,-1.5295e-07,2.0667e-07,8000,-1691.9,-2568.1
9.2698e-07,-1.5295e-07,2.0667e-07,8000,-1691.9,-2568.1
1.3668e-06,1.4501e-07,-7.1814e-08,8000,-2666.3,-4053.3
2.8379e-06,-7.133e-07,2.4482e-07,8000,-2560.9,-3773.3
1.3668e-06,1.4501e-07,-7.1814e-08,8000,-2666.3,-4053.3
1.3668e-06,1.4501e-07,-7.1814e-08,8000,-2666.3,-4053.3
2.8379e-06,-7.133e-07,2.4482e-07,8000,-2560.9,-3773.3
2.8379e-06,-7.133e-07,2.4482e-07,8000,-2560.9,-3773.3
-6.5486e-08,-3.7664e-08,1.455e-07,8000,-1647.1,-4114.8
-6.5486e-08,-3.7664e-08,1.455e-07,8000,-1647.1,-4114.8
-6.5486e-08,-3.7664e-08,1.455e-07,8000,-1647.1,-4114.8
8.0148e-07,1.7157e-07,-1.6344e-07,8000,-2669.7,-2945.4
8.0148e-07,1.7157e-07,-1.6344e-07,8000,-2669.7,-2945.4
8.0148e-07,1.7157e-07,-1.6344e-07,8000,-2669.7,-2945.4
6.5908e-07,5.3849e-07,1.8489e-07,8000,-2803.8,-3220.6
6.5908e-07,5.3849e-07,1.8489e-07,8000,-2803.8,-3220.6
8.0148e-07,1.7157e-07,-1.6344e-07,8000,-2669.7,-2945.4
8.0148e-07,1.7157e-07,-1.6344e-07,8000,-2669.7,-2945.4
6.5908e-07,5.3849e-07,1.8489e-07,8000,-2803.8,-3220.6
8.0148e-07,1.7157e-07,-1.6344e-07,8000,-2669.7,-2945.4
9.5885e-07,1.4474e-07,3.052e-07,8000,-2558.3,-4282
9.5885e-07,1.4474e-07,3.052e-07,8000,-2558.3,-4282
9.5885e-07,1.4474e-07,3.052e-07,8000,-2558.3,-4282
9.5885e-07,1.4474e-07,3.052e-07,8000,-2558.3,-4282
9.5885e-07,1.4474e-07,3.052e-07,8000,-2558.3,-4282
1.3668e-06,1.4501e-07,-7.1814e-08,8000,-2666.3,-4053.3
1.3668e-06,1.4501e-07,-7.1814e-08,8000,-2666.3,-4053.3
9.5885e-07,1.4474e-07,3.052e-07,8000,-2558.3,-4282
1.3668e-06,1.4501e-07,-7.1814e-08,8000,-2666.3,-4053.3
2.399e-07,-2.4515e-07,1.0223e-08,8000,-1853.6,-3250.1
2.399e-07,-2.4515e-07,1.0223e-08,8000,-1853.6,-3250.1
2.399e-07,-2.4515e-07,1.0223e-08,8000,-1853.6,-3250.1
1.3668e-06,1.4501e-07,-7.1814e-08,8000,-2666.3,-4053.3
1.3668e-06,1.4501e-07,-7.1814e-08,8000,-2666.3,-4053.3
1.3668e-06,1.4501e-07,-7.1814e-08,8000,-2666.3,-4053.3
1.1776e-06,4.8356e-07,5.2734e-08,8000,-2802.9,-3778
1.1776e-06,4.8356e-07,5.2734e-08,8000,-2802.9,-3778
1.1776e-06,4.8356e-07,5.2734e-08,8000,-2802.9,-3778
1.3668e-06,1.4501e-07,-7.1814e-08,8000,-2666.3,-4053.3
1.3668e-06,1.4501e-07,-7.1814e-08,8000,-2666.3,-4053.3
