"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
5.4887e-07,4.056e-08,2.1566e-07,8000,-2558.3,-4282
5.4887e-07,4.056e-08,2.1566e-07,8000,-2558.3,-4282
5.4887e-07,4.056e-08,2.1566e-07,8000,-2558.3,-4282
1.06e-07,5.2658e-08,9.7193e-10,8000,-3185.7,-4895.1
8.0177e-08,2.971e-08,1.4467e-08,8000,-3259.6,-5000
1.0321e-07,3.0606e-08,2.2947e-08,8000,-3129.1,-5000
1.5401e-07,-2.4658e-07,5.8593e-08,8000,-1853.6,-3250.1
1.2603e-07,-2.0969e-07,5.0271e-08,8000,-1820.1,-3332.4
1.5401e-07,-2.4658e-07,5.8593e-08,8000,-1853.6,-3250.1
1.06e-07,5.2658e-08,9.7193e-10,8000,-3185.7,-4895.1
1.5574e-07,6.7853e-08,5.6877e-08,8000,-3064.4,-4721.6
1.1791e-07,8.8841e-09,2.8263e-08,8000,-3283.4,-4694.6
6.0658e-07,3.2179e-07,-1.2185e-07,8000,-2803.8,-3220.6
6.0658e-07,3.2179e-07,-1.2185e-07,8000,-2803.8,-3220.6
6.0658e-07,3.2179e-07,-1.2185e-07,8000,-2803.8,-3220.6
4.4363e-07,3.0572e-07,5.2566e-08,8000,-3062.1,-3743.6
4.4363e-07,3.0572e-07,5.2566e-08,8000,-3062.1,-3743.6
4.4363e-07,3.0572e-07,5.2566e-08,8000,-3062.1,-3743.6
2.3211e-07,1.1249e-07,1.0092e-07,8000,-2907.2,-4559.9
2.3211e-07,1.1249e-07,1.0092e-07,8000,-2907.2,-4559.9
2.3211e-07,1.1249e-07,1.0092e-07,8000,-2907.2,-4559.9
4.0426e-07,2.3112e-07,1.7049e-07,8000,-2777.2,-4304.7
4.0426e-07,2.3112e-07,1.7049e-07,8000,-2777.2,-4304.7
4.0426e-07,2.3112e-07,1.7049e-07,8000,-2777.2,-4304.7
5.5276e-07,4.1839e-07,2.5911e-08,8000,-2937.1,-3500.8
6.0658e-07,3.2179e-07,-1.2185e-07,8000,-2803.8,-3220.6
5.5276e-07,4.1839e-07,2.5911e-08,8000,-2937.1,-3500.8
5.5276e-07,4.1839e-07,2.5911e-08,8000,-2937.1,-3500.8
6.0658e-07,3.2179e-07,-1.2185e-07,8000,-2803.8,-3220.6
