"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
3.6214e-07,8.7389e-09,1.4051e-07,8000,-2558.3,-4282
3.6214e-07,8.7389e-09,1.4051e-07,8000,-2558.3,-4282
3.6214e-07,8.7389e-09,1.4051e-07,8000,-2558.3,-4282
1.0154e-07,5.905e-08,2.0728e-08,8000,-3185.7,-4895.1
8.3863e-08,3.5771e-08,2.729e-08,8000,-3259.6,-5000
1.0126e-07,3.5663e-08,3.8316e-08,8000,-3129.1,-5000
2.082e-07,-2.5306e-07,5.2919e-08,8000,-1853.6,-3250.1
1.8836e-07,-2.3333e-07,4.2101e-08,8000,-1820.1,-3332.4
2.082e-07,-2.5306e-07,5.2919e-08,8000,-1853.6,-3250.1
1.0154e-07,5.905e-08,2.0728e-08,8000,-3185.7,-4895.1
1.4898e-07,8.0882e-08,8.1589e-08,8000,-3064.4,-4721.6
1.1583e-07,2.5088e-08,4.7053e-08,8000,-3283.4,-4694.6
3.9104e-07,1.5753e-07,-7.2076e-08,8000,-2803.8,-3220.6
3.9104e-07,1.5753e-07,-7.2076e-08,8000,-2803.8,-3220.6
3.9104e-07,1.5753e-07,-7.2076e-08,8000,-2803.8,-3220.6
3.1687e-07,2.1805e-07,6.1742e-08,8000,-3062.1,-3743.6
3.1687e-07,2.1805e-07,6.1742e-08,8000,-3062.1,-3743.6
3.1687e-07,2.1805e-07,6.1742e-08,8000,-3062.1,-3743.6
2.1051e-07,8.9171e-08,1.1711e-07,8000,-2907.2,-4559.9
2.1051e-07,8.9171e-08,1.1711e-07,8000,-2907.2,-4559.9
2.1051e-07,8.9171e-08,1.1711e-07,8000,-2907.2,-4559.9
2.9885e-07,1.3981e-07,1.3885e-07,8000,-2777.2,-4304.7
2.9885e-07,1.3981e-07,1.3885e-07,8000,-2777.2,-4304.7
2.9885e-07,1.3981e-07,1.3885e-07,8000,-2777.2,-4304.7
3.6624e-07,2.3412e-07,2.1363e-08,8000,-2937.1,-3500.8
3.9104e-07,1.5753e-07,-7.2076e-08,8000,-2803.8,-3220.6
3.6624e-07,2.3412e-07,2.1363e-08,8000,-2937.1,-3500.8
3.6624e-07,2.3412e-07,2.1363e-08,8000,-2937.1,-3500.8
3.9104e-07,1.5753e-07,-7.2076e-08,8000,-2803.8,-3220.6
3.9104e-07,1.5753e-07,-7.2076e-08,8000,-2803.8,-3220.6
1.3945e-07,-1.8729e-07,-4.4407e-08,8000,-1653.8,-3791.8
