"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
9.5889e-07,1.4449e-07,3.0534e-07,8000,-2558.3,-4282
9.5889e-07,1.4449e-07,3.0534e-07,8000,-2558.3,-4282
9.5889e-07,1.4449e-07,3.0534e-07,8000,-2558.3,-4282
1.1488e-07,5.4044e-08,-5.744e-09,8000,-3185.7,-4895.1
7.8611e-08,4.3036e-08,-3.2364e-09,8000,-3259.6,-5000
1.0437e-07,2.698e-08,9.6183e-09,8000,-3129.1,-5000
2.3996e-07,-2.4544e-07,1.0087e-08,8000,-1853.6,-3250.1
1.684e-07,-1.7539e-07,-2.0495e-08,8000,-1820.1,-3332.4
2.3996e-07,-2.4544e-07,1.0087e-08,8000,-1853.6,-3250.1
1.1488e-07,5.4044e-08,-5.744e-09,8000,-3185.7,-4895.1
1.4941e-07,1.421e-08,2.5425e-08,8000,-3064.4,-4721.6
1.2443e-07,3.9981e-08,3.5958e-08,8000,-3283.4,-4694.6
6.5891e-07,5.3821e-07,1.8504e-07,8000,-2803.8,-3220.6
6.5891e-07,5.3821e-07,1.8504e-07,8000,-2803.8,-3220.6
6.5891e-07,5.3821e-07,1.8504e-07,8000,-2803.8,-3220.6
4.8003e-07,1.2326e-07,-1.0316e-07,8000,-3062.1,-3743.6
4.8003e-07,1.2326e-07,-1.0316e-07,8000,-3062.1,-3743.6
4.8003e-07,1.2326e-07,-1.0316e-07,8000,-3062.1,-3743.6
2.4254e-07,1.5293e-07,7.1937e-08,8000,-2907.2,-4559.9
2.4254e-07,1.5293e-07,7.1937e-08,8000,-2907.2,-4559.9
2.4254e-07,1.5293e-07,7.1937e-08,8000,-2907.2,-4559.9
3.7511e-07,-6.6701e-08,-7.3519e-10,8000,-2777.2,-4304.7
3.7511e-07,-6.6701e-08,-7.3519e-10,8000,-2777.2,-4304.7
3.7511e-07,-6.6701e-08,-7.3519e-10,8000,-2777.2,-4304.7
4.6464e-07,1.4134e-07,2.0427e-07,8000,-2937.1,-3500.8
6.5891e-07,5.3821e-07,1.8504e-07,8000,-2803.8,-3220.6
4.6464e-07,1.4134e-07,2.0427e-07,8000,-2937.1,-3500.8
4.6464e-07,1.4134e-07,2.0427e-07,8000,-2937.1,-3500.8
6.5891e-07,5.3821e-07,1.8504e-07,8000,-2803.8,-3220.6
6.5891e-07,5.3821e-07,1.8504e-07,8000,-2803.8,-3220.6
6.2069e-08,-1.7559e-07,2.8759e-09,8000,-1653.8,-3791.8
6.2069e-08,-1.7559e-07,2.8759e-09,8000,-1653.8,-3791.8
6.2069e-08,-1.7559e-07,2.8759e-09,8000,-1653.8,-3791.8
2.3996e-07,-2.4544e-07,1.0087e-08,8000,-1853.6,-3250.1
2.3996e-07,-2.4544e-07,1.0087e-08,8000,-1853.6,-3250.1
2.3996e-07,-2.4544e-07,1.0087e-08,8000,-1853.6,-3250.1
3.7511e-07,-6.6701e-08,-7.3519e-10,8000,-2777.2,-4304.7
3.7511e-07,-6.6701e-08,-7.3519e-10,8000,-2777.2,-4304.7
3.7511e-07,-6.6701e-08,-7.3519e-10,8000,-2777.2,-4304.7
