"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
9.5906e-07,1.4419e-07,3.0548e-07,8000,-2558.3,-4282
9.5906e-07,1.4419e-07,3.0548e-07,8000,-2558.3,-4282
9.5906e-07,1.4419e-07,3.0548e-07,8000,-2558.3,-4282
1.1486e-07,5.4241e-08,-5.6672e-09,8000,-3185.7,-4895.1
7.8607e-08,4.3172e-08,-3.2538e-09,8000,-3259.6,-5000
1.0434e-07,2.7111e-08,9.6808e-09,8000,-3129.1,-5000
2.4003e-07,-2.4597e-07,9.9051e-09,8000,-1853.6,-3250.1
1.6832e-07,-1.7569e-07,-2.0843e-08,8000,-1820.1,-3332.4
2.4003e-07,-2.4597e-07,9.9051e-09,8000,-1853.6,-3250.1
1.1486e-07,5.4241e-08,-5.6672e-09,8000,-3185.7,-4895.1
1.4932e-07,1.419e-08,2.5469e-08,8000,-3064.4,-4721.6
1.2443e-07,4.0262e-08,3.6194e-08,8000,-3283.4,-4694.6
6.5894e-07,5.3782e-07,1.8497e-07,8000,-2803.8,-3220.6
6.5894e-07,5.3782e-07,1.8497e-07,8000,-2803.8,-3220.6
6.5894e-07,5.3782e-07,1.8497e-07,8000,-2803.8,-3220.6
4.8056e-07,1.2417e-07,-1.0319e-07,8000,-3062.1,-3743.6
4.8056e-07,1.2417e-07,-1.0319e-07,8000,-3062.1,-3743.6
4.8056e-07,1.2417e-07,-1.0319e-07,8000,-3062.1,-3743.6
2.426e-07,1.5335e-07,7.2144e-08,8000,-2907.2,-4559.9
2.426e-07,1.5335e-07,7.2144e-08,8000,-2907.2,-4559.9
2.426e-07,1.5335e-07,7.2144e-08,8000,-2907.2,-4559.9
3.7544e-07,-6.6542e-08,-6.4408e-10,8000,-2777.2,-4304.7
3.7544e-07,-6.6542e-08,-6.4408e-10,8000,-2777.2,-4304.7
3.7544e-07,-6.6542e-08,-6.4408e-10,8000,-2777.2,-4304.7
4.6481e-07,1.4211e-07,2.0457e-07,8000,-2937.1,-3500.8
6.5894e-07,5.3782e-07,1.8497e-07,8000,-2803.8,-3220.6
4.6481e-07,1.4211e-07,2.0457e-07,8000,-2937.1,-3500.8
4.6481e-07,1.4211e-07,2.0457e-07,8000,-2937.1,-3500.8
6.5894e-07,5.3782e-07,1.8497e-07,8000,-2803.8,-3220.6
6.5894e-07,5.3782e-07,1.8497e-07,8000,-2803.8,-3220.6
6.187e-08,-1.7587e-07,3.1537e-09,8000,-1653.8,-3791.8
6.187e-08,-1.7587e-07,3.1537e-09,8000,-1653.8,-3791.8
6.187e-08,-1.7587e-07,3.1537e-09,8000,-1653.8,-3791.8
2.4003e-07,-2.4597e-07,9.9051e-09,8000,-1853.6,-3250.1
2.4003e-07,-2.4597e-07,9.9051e-09,8000,-1853.6,-3250.1
2.4003e-07,-2.4597e-07,9.9051e-09,8000,-1853.6,-3250.1
3.7544e-07,-6.6542e-08,-6.4408e-10,8000,-2777.2,-4304.7
3.7544e-07,-6.6542e-08,-6.4408e-10,8000,-2777.2,-4304.7
3.7544e-07,-6.6542e-08,-6.4408e-10,8000,-2777.2,-4304.7
2.8399e-06,-7.1248e-07,2.4509e-07,8000,-2560.9,-3773.3
2.8399e-06,-7.1248e-07,2.4509e-07,8000,-2560.9,-3773.3
2.8399e-06,-7.1248e-07,2.4509e-07,8000,-2560.9,-3773.3
2.4003e-07,-2.4597e-07,9.9051e-09,8000,-1853.6,-3250.1
1.6832e-07,-1.7569e-07,-2.0843e-08,8000,-1820.1,-3332.4
2.4003e-07,-2.4597e-07,9.9051e-09,8000,-1853.6,-3250.1
4.8056e-07,1.2417e-07,-1.0319e-07,8000,-3062.1,-3743.6
4.8056e-07,1.2417e-07,-1.0319e-07,8000,-3062.1,-3743.6
4.8056e-07,1.2417e-07,-1.0319e-07,8000,-3062.1,-3743.6
4.6481e-07,1.4211e-07,2.0457e-07,8000,-2937.1,-3500.8
4.6481e-07,1.4211e-07,2.0457e-07,8000,-2937.1,-3500.8
1.1773e-06,4.8194e-07,5.2613e-08,8000,-2802.9,-3778
1.1773e-06,4.8194e-07,5.2613e-08,8000,-2802.9,-3778
4.6481e-07,1.4211e-07,2.0457e-07,8000,-2937.1,-3500.8
1.1773e-06,4.8194e-07,5.2613e-08,8000,-2802.9,-3778
9.274e-07,-1.5244e-07,2.0703e-07,8000,-1691.9,-2568.1
9.274e-07,-1.5244e-07,2.0703e-07,8000,-1691.9,-2568.1
9.274e-07,-1.5244e-07,2.0703e-07,8000,-1691.9,-2568.1
1.3671e-06,1.4453e-07,-7.2871e-08,8000,-2666.3,-4053.3
2.8399e-06,-7.1248e-07,2.4509e-07,8000,-2560.9,-3773.3
