"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
4.5972e-08,-1.7909e-08,1.6194e-08,8000,-2558.3,-4282
4.5972e-08,-1.7909e-08,1.6194e-08,8000,-2558.3,-4282
4.5972e-08,-1.7909e-08,1.6194e-08,8000,-2558.3,-4282
4.1789e-08,-1.4578e-08,1.3582e-08,8000,-3185.7,-4895.1
4.2256e-08,-1.4368e-08,1.2275e-08,8000,-3259.6,-5000
4.2703e-08,-1.6138e-08,1.3258e-08,8000,-3129.1,-5000
4.3158e-08,-1.8763e-08,2.2842e-08,8000,-1853.6,-3250.1
4.3901e-08,-1.9067e-08,2.2146e-08,8000,-1820.1,-3332.4
4.3158e-08,-1.8763e-08,2.2842e-08,8000,-1853.6,-3250.1
4.1789e-08,-1.4578e-08,1.3582e-08,8000,-3185.7,-4895.1
4.325e-08,-1.6676e-08,1.4335e-08,8000,-3064.4,-4721.6
4.1267e-08,-1.6038e-08,1.3959e-08,8000,-3283.4,-4694.6
3.8465e-08,-1.3499e-08,1.8272e-08,8000,-2803.8,-3220.6
3.8465e-08,-1.3499e-08,1.8272e-08,8000,-2803.8,-3220.6
3.8465e-08,-1.3499e-08,1.8272e-08,8000,-2803.8,-3220.6
3.9644e-08,-1.382e-08,1.6288e-08,8000,-3062.1,-3743.6
3.9644e-08,-1.382e-08,1.6288e-08,8000,-3062.1,-3743.6
3.9644e-08,-1.382e-08,1.6288e-08,8000,-3062.1,-3743.6
4.4751e-08,-1.6966e-08,1.5188e-08,8000,-2907.2,-4559.9
4.4751e-08,-1.6966e-08,1.5188e-08,8000,-2907.2,-4559.9
4.4751e-08,-1.6966e-08,1.5188e-08,8000,-2907.2,-4559.9
4.3784e-08,-1.6351e-08,1.6628e-08,8000,-2777.2,-4304.7
4.3784e-08,-1.6351e-08,1.6628e-08,8000,-2777.2,-4304.7
4.3784e-08,-1.6351e-08,1.6628e-08,8000,-2777.2,-4304.7
3.9092e-08,-1.3614e-08,1.8579e-08,8000,-2937.1,-3500.8
3.8465e-08,-1.3499e-08,1.8272e-08,8000,-2803.8,-3220.6
3.9092e-08,-1.3614e-08,1.8579e-08,8000,-2937.1,-3500.8
3.9092e-08,-1.3614e-08,1.8579e-08,8000,-2937.1,-3500.8
3.8465e-08,-1.3499e-08,1.8272e-08,8000,-2803.8,-3220.6
3.8465e-08,-1.3499e-08,1.8272e-08,8000,-2803.8,-3220.6
4.8557e-08,-2.0791e-08,2.1453e-08,8000,-1653.8,-3791.8
4.8557e-08,-2.0791e-08,2.1453e-08,8000,-1653.8,-3791.8
4.8557e-08,-2.0791e-08,2.1453e-08,8000,-1653.8,-3791.8
4.3158e-08,-1.8763e-08,2.2842e-08,8000,-1853.6,-3250.1
4.3158e-08,-1.8763e-08,2.2842e-08,8000,-1853.6,-3250.1
4.3158e-08,-1.8763e-08,2.2842e-08,8000,-1853.6,-3250.1
4.3784e-08,-1.6351e-08,1.6628e-08,8000,-2777.2,-4304.7
