"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
7.059e-08,-1.4739e-08,2.6567e-08,8000,-2558.3,-4282
7.059e-08,-1.4739e-08,2.6567e-08,8000,-2558.3,-4282
7.059e-08,-1.4739e-08,2.6567e-08,8000,-2558.3,-4282
5.6296e-08,2.2161e-10,2.4941e-08,8000,-3185.7,-4895.1
5.5732e-08,-8.0959e-10,2.3553e-08,8000,-3259.6,-5000
5.7363e-08,-3.7138e-09,2.6004e-08,8000,-3129.1,-5000
6.6865e-08,-3.3839e-08,1.8127e-08,8000,-1853.6,-3250.1
6.7352e-08,-3.48e-08,1.8255e-08,8000,-1820.1,-3332.4
6.6865e-08,-3.3839e-08,1.8127e-08,8000,-1853.6,-3250.1
5.6296e-08,2.2161e-10,2.4941e-08,8000,-3185.7,-4895.1
6.1053e-08,-2.6467e-09,2.8424e-08,8000,-3064.4,-4721.6
5.7298e-08,-2.0647e-09,2.6387e-08,8000,-3283.4,-4694.6
6.3717e-08,-2.7783e-09,1.0598e-08,8000,-2803.8,-3220.6
6.3717e-08,-2.7783e-09,1.0598e-08,8000,-2803.8,-3220.6
6.3717e-08,-2.7783e-09,1.0598e-08,8000,-2803.8,-3220.6
6.3323e-08,2.5191e-09,1.9014e-08,8000,-3062.1,-3743.6
6.3323e-08,2.5191e-09,1.9014e-08,8000,-3062.1,-3743.6
6.3323e-08,2.5191e-09,1.9014e-08,8000,-3062.1,-3743.6
6.5544e-08,-6.3677e-09,2.8426e-08,8000,-2907.2,-4559.9
6.5544e-08,-6.3677e-09,2.8426e-08,8000,-2907.2,-4559.9
6.5544e-08,-6.3677e-09,2.8426e-08,8000,-2907.2,-4559.9
6.6411e-08,-6.1407e-09,2.7733e-08,8000,-2777.2,-4304.7
6.6411e-08,-6.1407e-09,2.7733e-08,8000,-2777.2,-4304.7
6.6411e-08,-6.1407e-09,2.7733e-08,8000,-2777.2,-4304.7
6.3727e-08,6.7646e-10,1.6737e-08,8000,-2937.1,-3500.8
6.3717e-08,-2.7783e-09,1.0598e-08,8000,-2803.8,-3220.6
6.3727e-08,6.7646e-10,1.6737e-08,8000,-2937.1,-3500.8
6.3727e-08,6.7646e-10,1.6737e-08,8000,-2937.1,-3500.8
6.3717e-08,-2.7783e-09,1.0598e-08,8000,-2803.8,-3220.6
6.3717e-08,-2.7783e-09,1.0598e-08,8000,-2803.8,-3220.6
7.0265e-08,-3.8237e-08,2.2546e-08,8000,-1653.8,-3791.8
7.0265e-08,-3.8237e-08,2.2546e-08,8000,-1653.8,-3791.8
7.0265e-08,-3.8237e-08,2.2546e-08,8000,-1653.8,-3791.8
6.6865e-08,-3.3839e-08,1.8127e-08,8000,-1853.6,-3250.1
6.6865e-08,-3.3839e-08,1.8127e-08,8000,-1853.6,-3250.1
6.6865e-08,-3.3839e-08,1.8127e-08,8000,-1853.6,-3250.1
6.6411e-08,-6.1407e-09,2.7733e-08,8000,-2777.2,-4304.7
6.6411e-08,-6.1407e-09,2.7733e-08,8000,-2777.2,-4304.7
6.6411e-08,-6.1407e-09,2.7733e-08,8000,-2777.2,-4304.7
6.9601e-08,-1.3602e-08,2.2356e-08,8000,-2560.9,-3773.3
6.9601e-08,-1.3602e-08,2.2356e-08,8000,-2560.9,-3773.3
6.9601e-08,-1.3602e-08,2.2356e-08,8000,-2560.9,-3773.3
6.6865e-08,-3.3839e-08,1.8127e-08,8000,-1853.6,-3250.1
6.7352e-08,-3.48e-08,1.8255e-08,8000,-1820.1,-3332.4
6.6865e-08,-3.3839e-08,1.8127e-08,8000,-1853.6,-3250.1
6.3323e-08,2.5191e-09,1.9014e-08,8000,-3062.1,-3743.6
6.3323e-08,2.5191e-09,1.9014e-08,8000,-3062.1,-3743.6
6.3323e-08,2.5191e-09,1.9014e-08,8000,-3062.1,-3743.6
6.3727e-08,6.7646e-10,1.6737e-08,8000,-2937.1,-3500.8
6.3727e-08,6.7646e-10,1.6737e-08,8000,-2937.1,-3500.8
6.8024e-08,-4.7181e-09,2.1409e-08,8000,-2802.9,-3778
6.8024e-08,-4.7181e-09,2.1409e-08,8000,-2802.9,-3778
6.3727e-08,6.7646e-10,1.6737e-08,8000,-2937.1,-3500.8
6.8024e-08,-4.7181e-09,2.1409e-08,8000,-2802.9,-3778
5.542e-08,-3.0118e-08,1.2368e-08,8000,-1691.9,-2568.1
5.542e-08,-3.0118e-08,1.2368e-08,8000,-1691.9,-2568.1
5.542e-08,-3.0118e-08,1.2368e-08,8000,-1691.9,-2568.1
6.9125e-08,-1.0281e-08,2.6098e-08,8000,-2666.3,-4053.3
6.9601e-08,-1.3602e-08,2.2356e-08,8000,-2560.9,-3773.3
6.9125e-08,-1.0281e-08,2.6098e-08,8000,-2666.3,-4053.3
6.9125e-08,-1.0281e-08,2.6098e-08,8000,-2666.3,-4053.3
6.9601e-08,-1.3602e-08,2.2356e-08,8000,-2560.9,-3773.3
6.9601e-08,-1.3602e-08,2.2356e-08,8000,-2560.9,-3773.3
6.9909e-08,-3.7996e-08,2.3218e-08,8000,-1647.1,-4114.8
6.9909e-08,-3.7996e-08,2.3218e-08,8000,-1647.1,-4114.8
6.9909e-08,-3.7996e-08,2.3218e-08,8000,-1647.1,-4114.8
6.3957e-08,-7.7177e-09,9.5168e-09,8000,-2669.7,-2945.4
6.3957e-08,-7.7177e-09,9.5168e-09,8000,-2669.7,-2945.4
6.3957e-08,-7.7177e-09,9.5168e-09,8000,-2669.7,-2945.4
6.3717e-08,-2.7783e-09,1.0598e-08,8000,-2803.8,-3220.6
6.3717e-08,-2.7783e-09,1.0598e-08,8000,-2803.8,-3220.6
6.3957e-08,-7.7177e-09,9.5168e-09,8000,-2669.7,-2945.4
6.3957e-08,-7.7177e-09,9.5168e-09,8000,-2669.7,-2945.4
6.3717e-08,-2.7783e-09,1.0598e-08,8000,-2803.8,-3220.6
6.3957e-08,-7.7177e-09,9.5168e-09,8000,-2669.7,-2945.4
7.059e-08,-1.4739e-08,2.6567e-08,8000,-2558.3,-4282
7.059e-08,-1.4739e-08,2.6567e-08,8000,-2558.3,-4282
7.059e-08,-1.4739e-08,2.6567e-08,8000,-2558.3,-4282
7.059e-08,-1.4739e-08,2.6567e-08,8000,-2558.3,-4282
7.059e-08,-1.4739e-08,2.6567e-08,8000,-2558.3,-4282
6.9125e-08,-1.0281e-08,2.6098e-08,8000,-2666.3,-4053.3
6.9125e-08,-1.0281e-08,2.6098e-08,8000,-2666.3,-4053.3
7.059e-08,-1.4739e-08,2.6567e-08,8000,-2558.3,-4282
6.9125e-08,-1.0281e-08,2.6098e-08,8000,-2666.3,-4053.3
6.6865e-08,-3.3839e-08,1.8127e-08,8000,-1853.6,-3250.1
6.6865e-08,-3.3839e-08,1.8127e-08,8000,-1853.6,-3250.1
6.6865e-08,-3.3839e-08,1.8127e-08,8000,-1853.6,-3250.1
6.9125e-08,-1.0281e-08,2.6098e-08,8000,-2666.3,-4053.3
6.9125e-08,-1.0281e-08,2.6098e-08,8000,-2666.3,-4053.3
6.9125e-08,-1.0281e-08,2.6098e-08,8000,-2666.3,-4053.3
6.8024e-08,-4.7181e-09,2.1409e-08,8000,-2802.9,-3778
6.8024e-08,-4.7181e-09,2.1409e-08,8000,-2802.9,-3778
6.8024e-08,-4.7181e-09,2.1409e-08,8000,-2802.9,-3778
6.9125e-08,-1.0281e-08,2.6098e-08,8000,-2666.3,-4053.3
