"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
8.2655e-07,1.5462e-07,3.0714e-07,8000,-2558.3,-4282
8.2655e-07,1.5462e-07,3.0714e-07,8000,-2558.3,-4282
8.2655e-07,1.5462e-07,3.0714e-07,8000,-2558.3,-4282
1.0891e-07,4.7564e-08,-1.1638e-08,8000,-3185.7,-4895.1
7.4876e-08,2.7325e-08,4.5302e-09,8000,-3259.6,-5000
1.0309e-07,2.655e-08,1.2077e-08,8000,-3129.1,-5000
4.0465e-08,-9.694e-08,1.7498e-08,8000,-1853.6,-3250.1
2.7719e-08,-7.5566e-08,2.2767e-08,8000,-1820.1,-3332.4
4.0465e-08,-9.694e-08,1.7498e-08,8000,-1853.6,-3250.1
1.0891e-07,4.7564e-08,-1.1638e-08,8000,-3185.7,-4895.1
1.5817e-07,5.2863e-08,3.715e-08,8000,-3064.4,-4721.6
1.1843e-07,5.7484e-09,1.7444e-08,8000,-3283.4,-4694.6
8.4203e-07,6.0861e-07,-6.8398e-08,8000,-2803.8,-3220.6
8.4203e-07,6.0861e-07,-6.8398e-08,8000,-2803.8,-3220.6
8.4203e-07,6.0861e-07,-6.8398e-08,8000,-2803.8,-3220.6
5.085e-07,1.3926e-07,-8.2959e-08,8000,-3062.1,-3743.6
5.085e-07,1.3926e-07,-8.2959e-08,8000,-3062.1,-3743.6
5.085e-07,1.3926e-07,-8.2959e-08,8000,-3062.1,-3743.6
2.1775e-07,1.0541e-07,3.6971e-08,8000,-2907.2,-4559.9
2.1775e-07,1.0541e-07,3.6971e-08,8000,-2907.2,-4559.9
2.1775e-07,1.0541e-07,3.6971e-08,8000,-2907.2,-4559.9
4.2403e-07,1.586e-07,1.0344e-07,8000,-2777.2,-4304.7
4.2403e-07,1.586e-07,1.0344e-07,8000,-2777.2,-4304.7
4.2403e-07,1.586e-07,1.0344e-07,8000,-2777.2,-4304.7
7.024e-07,4.5768e-07,7.4143e-08,8000,-2937.1,-3500.8
8.4203e-07,6.0861e-07,-6.8398e-08,8000,-2803.8,-3220.6
7.024e-07,4.5768e-07,7.4143e-08,8000,-2937.1,-3500.8
7.024e-07,4.5768e-07,7.4143e-08,8000,-2937.1,-3500.8
8.4203e-07,6.0861e-07,-6.8398e-08,8000,-2803.8,-3220.6
8.4203e-07,6.0861e-07,-6.8398e-08,8000,-2803.8,-3220.6
6.1803e-09,-4.9902e-08,4.2096e-08,8000,-1653.8,-3791.8
6.1803e-09,-4.9902e-08,4.2096e-08,8000,-1653.8,-3791.8
6.1803e-09,-4.9902e-08,4.2096e-08,8000,-1653.8,-3791.8
4.0465e-08,-9.694e-08,1.7498e-08,8000,-1853.6,-3250.1
4.0465e-08,-9.694e-08,1.7498e-08,8000,-1853.6,-3250.1
4.0465e-08,-9.694e-08,1.7498e-08,8000,-1853.6,-3250.1
4.2403e-07,1.586e-07,1.0344e-07,8000,-2777.2,-4304.7
4.2403e-07,1.586e-07,1.0344e-07,8000,-2777.2,-4304.7
4.2403e-07,1.586e-07,1.0344e-07,8000,-2777.2,-4304.7
1.7807e-06,-5.5072e-07,2.0239e-07,8000,-2560.9,-3773.3
1.7807e-06,-5.5072e-07,2.0239e-07,8000,-2560.9,-3773.3
1.7807e-06,-5.5072e-07,2.0239e-07,8000,-2560.9,-3773.3
4.0465e-08,-9.694e-08,1.7498e-08,8000,-1853.6,-3250.1
2.7719e-08,-7.5566e-08,2.2767e-08,8000,-1820.1,-3332.4
4.0465e-08,-9.694e-08,1.7498e-08,8000,-1853.6,-3250.1
5.085e-07,1.3926e-07,-8.2959e-08,8000,-3062.1,-3743.6
5.085e-07,1.3926e-07,-8.2959e-08,8000,-3062.1,-3743.6
5.085e-07,1.3926e-07,-8.2959e-08,8000,-3062.1,-3743.6
7.024e-07,4.5768e-07,7.4143e-08,8000,-2937.1,-3500.8
7.024e-07,4.5768e-07,7.4143e-08,8000,-2937.1,-3500.8
1.2597e-06,6.9865e-07,1.4885e-07,8000,-2802.9,-3778
1.2597e-06,6.9865e-07,1.4885e-07,8000,-2802.9,-3778
7.024e-07,4.5768e-07,7.4143e-08,8000,-2937.1,-3500.8
1.2597e-06,6.9865e-07,1.4885e-07,8000,-2802.9,-3778
6.4683e-07,-2.1353e-07,1.5891e-07,8000,-1691.9,-2568.1
6.4683e-07,-2.1353e-07,1.5891e-07,8000,-1691.9,-2568.1
6.4683e-07,-2.1353e-07,1.5891e-07,8000,-1691.9,-2568.1
1.2241e-06,2.1384e-07,2.3835e-07,8000,-2666.3,-4053.3
1.7807e-06,-5.5072e-07,2.0239e-07,8000,-2560.9,-3773.3
1.2241e-06,2.1384e-07,2.3835e-07,8000,-2666.3,-4053.3
1.2241e-06,2.1384e-07,2.3835e-07,8000,-2666.3,-4053.3
1.7807e-06,-5.5072e-07,2.0239e-07,8000,-2560.9,-3773.3
1.7807e-06,-5.5072e-07,2.0239e-07,8000,-2560.9,-3773.3
9.0357e-08,-9.6703e-08,-7.2591e-08,8000,-1647.1,-4114.8
9.0357e-08,-9.6703e-08,-7.2591e-08,8000,-1647.1,-4114.8
9.0357e-08,-9.6703e-08,-7.2591e-08,8000,-1647.1,-4114.8
7.8244e-07,1.7277e-07,-1.3793e-07,8000,-2669.7,-2945.4
7.8244e-07,1.7277e-07,-1.3793e-07,8000,-2669.7,-2945.4
7.8244e-07,1.7277e-07,-1.3793e-07,8000,-2669.7,-2945.4
8.4203e-07,6.0861e-07,-6.8398e-08,8000,-2803.8,-3220.6
8.4203e-07,6.0861e-07,-6.8398e-08,8000,-2803.8,-3220.6
7.8244e-07,1.7277e-07,-1.3793e-07,8000,-2669.7,-2945.4
7.8244e-07,1.7277e-07,-1.3793e-07,8000,-2669.7,-2945.4
8.4203e-07,6.0861e-07,-6.8398e-08,8000,-2803.8,-3220.6
7.8244e-07,1.7277e-07,-1.3793e-07,8000,-2669.7,-2945.4
8.2655e-07,1.5462e-07,3.0714e-07,8000,-2558.3,-4282
8.2655e-07,1.5462e-07,3.0714e-07,8000,-2558.3,-4282
8.2655e-07,1.5462e-07,3.0714e-07,8000,-2558.3,-4282
