"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
3.2964e-07,4.8703e-09,1.2811e-07,8000,-2558.3,-4282
3.2964e-07,4.8703e-09,1.2811e-07,8000,-2558.3,-4282
3.2964e-07,4.8703e-09,1.2811e-07,8000,-2558.3,-4282
1.0055e-07,5.9637e-08,2.5726e-08,8000,-3185.7,-4895.1
8.4365e-08,3.6874e-08,3.0344e-08,8000,-3259.6,-5000
1.0065e-07,3.6644e-08,4.1885e-08,8000,-3129.1,-5000
2.0703e-07,-2.3929e-07,4.7772e-08,8000,-1853.6,-3250.1
1.9002e-07,-2.2363e-07,3.8098e-08,8000,-1820.1,-3332.4
2.0703e-07,-2.3929e-07,4.7772e-08,8000,-1853.6,-3250.1
1.0055e-07,5.9637e-08,2.5726e-08,8000,-3185.7,-4895.1
1.4576e-07,7.9877e-08,8.3693e-08,8000,-3064.4,-4721.6
1.1458e-07,2.8452e-08,5.0856e-08,8000,-3283.4,-4694.6
3.535e-07,1.3443e-07,-6.2456e-08,8000,-2803.8,-3220.6
3.535e-07,1.3443e-07,-6.2456e-08,8000,-2803.8,-3220.6
3.535e-07,1.3443e-07,-6.2456e-08,8000,-2803.8,-3220.6
2.9182e-07,1.9555e-07,5.9073e-08,8000,-3062.1,-3743.6
2.9182e-07,1.9555e-07,5.9073e-08,8000,-3062.1,-3743.6
2.9182e-07,1.9555e-07,5.9073e-08,8000,-3062.1,-3743.6
2.0199e-07,8.2095e-08,1.1444e-07,8000,-2907.2,-4559.9
2.0199e-07,8.2095e-08,1.1444e-07,8000,-2907.2,-4559.9
2.0199e-07,8.2095e-08,1.1444e-07,8000,-2907.2,-4559.9
2.7637e-07,1.2194e-07,1.2982e-07,8000,-2777.2,-4304.7
2.7637e-07,1.2194e-07,1.2982e-07,8000,-2777.2,-4304.7
2.7637e-07,1.2194e-07,1.2982e-07,8000,-2777.2,-4304.7
3.327e-07,2.032e-07,2.0794e-08,8000,-2937.1,-3500.8
3.535e-07,1.3443e-07,-6.2456e-08,8000,-2803.8,-3220.6
3.327e-07,2.032e-07,2.0794e-08,8000,-2937.1,-3500.8
3.327e-07,2.032e-07,2.0794e-08,8000,-2937.1,-3500.8
3.535e-07,1.3443e-07,-6.2456e-08,8000,-2803.8,-3220.6
3.535e-07,1.3443e-07,-6.2456e-08,8000,-2803.8,-3220.6
1.4549e-07,-1.8581e-07,-3.6545e-08,8000,-1653.8,-3791.8
1.4549e-07,-1.8581e-07,-3.6545e-08,8000,-1653.8,-3791.8
1.4549e-07,-1.8581e-07,-3.6545e-08,8000,-1653.8,-3791.8
2.0703e-07,-2.3929e-07,4.7772e-08,8000,-1853.6,-3250.1
2.0703e-07,-2.3929e-07,4.7772e-08,8000,-1853.6,-3250.1
2.0703e-07,-2.3929e-07,4.7772e-08,8000,-1853.6,-3250.1
2.7637e-07,1.2194e-07,1.2982e-07,8000,-2777.2,-4304.7
2.7637e-07,1.2194e-07,1.2982e-07,8000,-2777.2,-4304.7
2.7637e-07,1.2194e-07,1.2982e-07,8000,-2777.2,-4304.7
4.0427e-07,-6.0375e-08,8.4908e-08,8000,-2560.9,-3773.3
4.0427e-07,-6.0375e-08,8.4908e-08,8000,-2560.9,-3773.3
