"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
9.5863e-07,1.4579e-07,3.0488e-07,8000,-2558.3,-4282
9.5863e-07,1.4579e-07,3.0488e-07,8000,-2558.3,-4282
9.5863e-07,1.4579e-07,3.0488e-07,8000,-2558.3,-4282
1.1487e-07,5.3764e-08,-5.8199e-09,8000,-3185.7,-4895.1
7.8545e-08,4.2759e-08,-3.1799e-09,8000,-3259.6,-5000
1.0439e-07,2.6849e-08,9.592e-09,8000,-3129.1,-5000
2.3956e-07,-2.4403e-07,1.0902e-08,8000,-1853.6,-3250.1
1.6837e-07,-1.7469e-07,-1.9217e-08,8000,-1820.1,-3332.4
2.3956e-07,-2.4403e-07,1.0902e-08,8000,-1853.6,-3250.1
1.1487e-07,5.3764e-08,-5.8199e-09,8000,-3185.7,-4895.1
1.4956e-07,1.4417e-08,2.5283e-08,8000,-3064.4,-4721.6
1.2438e-07,3.9441e-08,3.56e-08,8000,-3283.4,-4694.6
6.6027e-07,5.3973e-07,1.838e-07,8000,-2803.8,-3220.6
6.6027e-07,5.3973e-07,1.838e-07,8000,-2803.8,-3220.6
6.6027e-07,5.3973e-07,1.838e-07,8000,-2803.8,-3220.6
4.7911e-07,1.2116e-07,-1.033e-07,8000,-3062.1,-3743.6
4.7911e-07,1.2116e-07,-1.033e-07,8000,-3062.1,-3743.6
4.7911e-07,1.2116e-07,-1.033e-07,8000,-3062.1,-3743.6
2.4234e-07,1.5224e-07,7.1426e-08,8000,-2907.2,-4559.9
2.4234e-07,1.5224e-07,7.1426e-08,8000,-2907.2,-4559.9
2.4234e-07,1.5224e-07,7.1426e-08,8000,-2907.2,-4559.9
3.746e-07,-6.6468e-08,-8.2247e-10,8000,-2777.2,-4304.7
3.746e-07,-6.6468e-08,-8.2247e-10,8000,-2777.2,-4304.7
3.746e-07,-6.6468e-08,-8.2247e-10,8000,-2777.2,-4304.7
4.6548e-07,1.4101e-07,2.0353e-07,8000,-2937.1,-3500.8
6.6027e-07,5.3973e-07,1.838e-07,8000,-2803.8,-3220.6
4.6548e-07,1.4101e-07,2.0353e-07,8000,-2937.1,-3500.8
4.6548e-07,1.4101e-07,2.0353e-07,8000,-2937.1,-3500.8
6.6027e-07,5.3973e-07,1.838e-07,8000,-2803.8,-3220.6
6.6027e-07,5.3973e-07,1.838e-07,8000,-2803.8,-3220.6
6.2378e-08,-1.7488e-07,1.825e-09,8000,-1653.8,-3791.8
6.2378e-08,-1.7488e-07,1.825e-09,8000,-1653.8,-3791.8
6.2378e-08,-1.7488e-07,1.825e-09,8000,-1653.8,-3791.8
2.3956e-07,-2.4403e-07,1.0902e-08,8000,-1853.6,-3250.1
2.3956e-07,-2.4403e-07,1.0902e-08,8000,-1853.6,-3250.1
2.3956e-07,-2.4403e-07,1.0902e-08,8000,-1853.6,-3250.1
3.746e-07,-6.6468e-08,-8.2247e-10,8000,-2777.2,-4304.7
3.746e-07,-6.6468e-08,-8.2247e-10,8000,-2777.2,-4304.7
3.746e-07,-6.6468e-08,-8.2247e-10,8000,-2777.2,-4304.7
2.8334e-06,-7.145e-07,2.4414e-07,8000,-2560.9,-3773.3
2.8334e-06,-7.145e-07,2.4414e-07,8000,-2560.9,-3773.3
2.8334e-06,-7.145e-07,2.4414e-07,8000,-2560.9,-3773.3
2.3956e-07,-2.4403e-07,1.0902e-08,8000,-1853.6,-3250.1
1.6837e-07,-1.7469e-07,-1.9217e-08,8000,-1820.1,-3332.4
2.3956e-07,-2.4403e-07,1.0902e-08,8000,-1853.6,-3250.1
4.7911e-07,1.2116e-07,-1.033e-07,8000,-3062.1,-3743.6
4.7911e-07,1.2116e-07,-1.033e-07,8000,-3062.1,-3743.6
4.7911e-07,1.2116e-07,-1.033e-07,8000,-3062.1,-3743.6
4.6548e-07,1.4101e-07,2.0353e-07,8000,-2937.1,-3500.8
4.6548e-07,1.4101e-07,2.0353e-07,8000,-2937.1,-3500.8
1.1786e-06,4.87e-07,5.3257e-08,8000,-2802.9,-3778
1.1786e-06,4.87e-07,5.3257e-08,8000,-2802.9,-3778
4.6548e-07,1.4101e-07,2.0353e-07,8000,-2937.1,-3500.8
1.1786e-06,4.87e-07,5.3257e-08,8000,-2802.9,-3778
9.2588e-07,-1.5375e-07,2.0653e-07,8000,-1691.9,-2568.1
9.2588e-07,-1.5375e-07,2.0653e-07,8000,-1691.9,-2568.1
9.2588e-07,-1.5375e-07,2.0653e-07,8000,-1691.9,-2568.1
1.3667e-06,1.4619e-07,-6.8984e-08,8000,-2666.3,-4053.3
2.8334e-06,-7.145e-07,2.4414e-07,8000,-2560.9,-3773.3
1.3667e-06,1.4619e-07,-6.8984e-08,8000,-2666.3,-4053.3
1.3667e-06,1.4619e-07,-6.8984e-08,8000,-2666.3,-4053.3
2.8334e-06,-7.145e-07,2.4414e-07,8000,-2560.9,-3773.3
2.8334e-06,-7.145e-07,2.4414e-07,8000,-2560.9,-3773.3
-6.625e-08,-3.6789e-08,1.4532e-07,8000,-1647.1,-4114.8
-6.625e-08,-3.6789e-08,1.4532e-07,8000,-1647.1,-4114.8
-6.625e-08,-3.6789e-08,1.4532e-07,8000,-1647.1,-4114.8
8.0109e-07,1.7135e-07,-1.6298e-07,8000,-2669.7,-2945.4
8.0109e-07,1.7135e-07,-1.6298e-07,8000,-2669.7,-2945.4
8.0109e-07,1.7135e-07,-1.6298e-07,8000,-2669.7,-2945.4
6.6027e-07,5.3973e-07,1.838e-07,8000,-2803.8,-3220.6
6.6027e-07,5.3973e-07,1.838e-07,8000,-2803.8,-3220.6
8.0109e-07,1.7135e-07,-1.6298e-07,8000,-2669.7,-2945.4
8.0109e-07,1.7135e-07,-1.6298e-07,8000,-2669.7,-2945.4
6.6027e-07,5.3973e-07,1.838e-07,8000,-2803.8,-3220.6
8.0109e-07,1.7135e-07,-1.6298e-07,8000,-2669.7,-2945.4
9.5863e-07,1.4579e-07,3.0488e-07,8000,-2558.3,-4282
9.5863e-07,1.4579e-07,3.0488e-07,8000,-2558.3,-4282
