"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
4.017e-07,1.3996e-08,1.5588e-07,8000,-2558.3,-4282
4.017e-07,1.3996e-08,1.5588e-07,8000,-2558.3,-4282
4.017e-07,1.3996e-08,1.5588e-07,8000,-2558.3,-4282
1.0257e-07,5.775e-08,1.5134e-08,8000,-3185.7,-4895.1
8.3122e-08,3.4292e-08,2.3857e-08,8000,-3259.6,-5000
1.0179e-07,3.4288e-08,3.4169e-08,8000,-3129.1,-5000
2.0503e-07,-2.6396e-07,5.7799e-08,8000,-1853.6,-3250.1
1.821e-07,-2.3942e-07,4.6199e-08,8000,-1820.1,-3332.4
2.0503e-07,-2.6396e-07,5.7799e-08,8000,-1853.6,-3250.1
1.0257e-07,5.775e-08,1.5134e-08,8000,-3185.7,-4895.1
1.5178e-07,8.0229e-08,7.7618e-08,8000,-3064.4,-4721.6
1.1682e-07,2.0902e-08,4.2339e-08,8000,-3283.4,-4694.6
4.3683e-07,1.8777e-07,-8.3671e-08,8000,-2803.8,-3220.6
4.3683e-07,1.8777e-07,-8.3671e-08,8000,-2803.8,-3220.6
4.3683e-07,1.8777e-07,-8.3671e-08,8000,-2803.8,-3220.6
3.4623e-07,2.4345e-07,6.3646e-08,8000,-3062.1,-3743.6
3.4623e-07,2.4345e-07,6.3646e-08,8000,-3062.1,-3743.6
3.4623e-07,2.4345e-07,6.3646e-08,8000,-3062.1,-3743.6
2.1878e-07,9.6507e-08,1.1802e-07,8000,-2907.2,-4559.9
2.1878e-07,9.6507e-08,1.1802e-07,8000,-2907.2,-4559.9
2.1878e-07,9.6507e-08,1.1802e-07,8000,-2907.2,-4559.9
3.248e-07,1.6132e-07,1.4856e-07,8000,-2777.2,-4304.7
3.248e-07,1.6132e-07,1.4856e-07,8000,-2777.2,-4304.7
3.248e-07,1.6132e-07,1.4856e-07,8000,-2777.2,-4304.7
4.0677e-07,2.7278e-07,2.203e-08,8000,-2937.1,-3500.8
4.3683e-07,1.8777e-07,-8.3671e-08,8000,-2803.8,-3220.6
4.0677e-07,2.7278e-07,2.203e-08,8000,-2937.1,-3500.8
4.0677e-07,2.7278e-07,2.203e-08,8000,-2937.1,-3500.8
4.3683e-07,1.8777e-07,-8.3671e-08,8000,-2803.8,-3220.6
4.3683e-07,1.8777e-07,-8.3671e-08,8000,-2803.8,-3220.6
1.2941e-07,-1.8432e-07,-5.1599e-08,8000,-1653.8,-3791.8
1.2941e-07,-1.8432e-07,-5.1599e-08,8000,-1653.8,-3791.8
1.2941e-07,-1.8432e-07,-5.1599e-08,8000,-1653.8,-3791.8
2.0503e-07,-2.6396e-07,5.7799e-08,8000,-1853.6,-3250.1
