"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
9.9911e-07,1.3602e-07,2.5939e-07,8000,-2558.3,-4282
9.9911e-07,1.3602e-07,2.5939e-07,8000,-2558.3,-4282
9.9911e-07,1.3602e-07,2.5939e-07,8000,-2558.3,-4282
8.806e-08,6.2248e-08,-3.1153e-09,8000,-3185.7,-4895.1
6.3587e-08,4.7654e-08,-7.8214e-09,8000,-3259.6,-5000
8.1721e-08,2.8312e-08,4.6412e-09,8000,-3129.1,-5000
2.4374e-07,-2.6714e-07,2.5407e-08,8000,-1853.6,-3250.1
1.6965e-07,-1.9179e-07,-1.2222e-08,8000,-1820.1,-3332.4
2.4374e-07,-2.6714e-07,2.5407e-08,8000,-1853.6,-3250.1
8.806e-08,6.2248e-08,-3.1153e-09,8000,-3185.7,-4895.1
1.2885e-07,5.393e-08,7.5902e-08,8000,-3064.4,-4721.6
1.0528e-07,7.0325e-08,5.3981e-08,8000,-3283.4,-4694.6
8.0674e-07,6.1192e-07,-3.3729e-08,8000,-2803.8,-3220.6
8.0674e-07,6.1192e-07,-3.3729e-08,8000,-2803.8,-3220.6
8.0674e-07,6.1192e-07,-3.3729e-08,8000,-2803.8,-3220.6
5.7713e-07,1.9084e-07,-1.011e-07,8000,-3062.1,-3743.6
5.7713e-07,1.9084e-07,-1.011e-07,8000,-3062.1,-3743.6
5.7713e-07,1.9084e-07,-1.011e-07,8000,-3062.1,-3743.6
2.5118e-07,1.9544e-07,1.0194e-07,8000,-2907.2,-4559.9
2.5118e-07,1.9544e-07,1.0194e-07,8000,-2907.2,-4559.9
2.5118e-07,1.9544e-07,1.0194e-07,8000,-2907.2,-4559.9
4.3894e-07,5.3577e-08,6.8207e-08,8000,-2777.2,-4304.7
4.3894e-07,5.3577e-08,6.8207e-08,8000,-2777.2,-4304.7
4.3894e-07,5.3577e-08,6.8207e-08,8000,-2777.2,-4304.7
5.7657e-07,3.0726e-07,2.2811e-07,8000,-2937.1,-3500.8
8.0674e-07,6.1192e-07,-3.3729e-08,8000,-2803.8,-3220.6
5.7657e-07,3.0726e-07,2.2811e-07,8000,-2937.1,-3500.8
5.7657e-07,3.0726e-07,2.2811e-07,8000,-2937.1,-3500.8
8.0674e-07,6.1192e-07,-3.3729e-08,8000,-2803.8,-3220.6
8.0674e-07,6.1192e-07,-3.3729e-08,8000,-2803.8,-3220.6
5.7975e-08,-1.8621e-07,3.1205e-09,8000,-1653.8,-3791.8
5.7975e-08,-1.8621e-07,3.1205e-09,8000,-1653.8,-3791.8
5.7975e-08,-1.8621e-07,3.1205e-09,8000,-1653.8,-3791.8
2.4374e-07,-2.6714e-07,2.5407e-08,8000,-1853.6,-3250.1
2.4374e-07,-2.6714e-07,2.5407e-08,8000,-1853.6,-3250.1
2.4374e-07,-2.6714e-07,2.5407e-08,8000,-1853.6,-3250.1
4.3894e-07,5.3577e-08,6.8207e-08,8000,-2777.2,-4304.7
4.3894e-07,5.3577e-08,6.8207e-08,8000,-2777.2,-4304.7
4.3894e-07,5.3577e-08,6.8207e-08,8000,-2777.2,-4304.7
2.8089e-06,-5.8922e-07,2.1055e-07,8000,-2560.9,-3773.3
2.8089e-06,-5.8922e-07,2.1055e-07,8000,-2560.9,-3773.3
2.8089e-06,-5.8922e-07,2.1055e-07,8000,-2560.9,-3773.3
2.4374e-07,-2.6714e-07,2.5407e-08,8000,-1853.6,-3250.1
1.6965e-07,-1.9179e-07,-1.2222e-08,8000,-1820.1,-3332.4
2.4374e-07,-2.6714e-07,2.5407e-08,8000,-1853.6,-3250.1
5.7713e-07,1.9084e-07,-1.011e-07,8000,-3062.1,-3743.6
5.7713e-07,1.9084e-07,-1.011e-07,8000,-3062.1,-3743.6
