"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
4.3936e-08,-1.8122e-08,1.5551e-08,8000,-2558.3,-4282
4.3936e-08,-1.8122e-08,1.5551e-08,8000,-2558.3,-4282
4.3936e-08,-1.8122e-08,1.5551e-08,8000,-2558.3,-4282
4.0248e-08,-1.5852e-08,1.2515e-08,8000,-3185.7,-4895.1
4.0749e-08,-1.5637e-08,1.1163e-08,8000,-3259.6,-5000
4.1145e-08,-1.7245e-08,1.2062e-08,8000,-3129.1,-5000
4.1252e-08,-1.7498e-08,2.3536e-08,8000,-1853.6,-3250.1
4.2006e-08,-1.7708e-08,2.2747e-08,8000,-1820.1,-3332.4
4.1252e-08,-1.7498e-08,2.3536e-08,8000,-1853.6,-3250.1
4.0248e-08,-1.5852e-08,1.2515e-08,8000,-3185.7,-4895.1
4.1526e-08,-1.7811e-08,1.3195e-08,8000,-3064.4,-4721.6
3.9628e-08,-1.7338e-08,1.2913e-08,8000,-3283.4,-4694.6
3.641e-08,-1.4277e-08,1.9093e-08,8000,-2803.8,-3220.6
3.641e-08,-1.4277e-08,1.9093e-08,8000,-2803.8,-3220.6
3.641e-08,-1.4277e-08,1.9093e-08,8000,-2803.8,-3220.6
3.7643e-08,-1.5027e-08,1.632e-08,8000,-3062.1,-3743.6
3.7643e-08,-1.5027e-08,1.632e-08,8000,-3062.1,-3743.6
3.7643e-08,-1.5027e-08,1.632e-08,8000,-3062.1,-3743.6
4.2867e-08,-1.7796e-08,1.4223e-08,8000,-2907.2,-4559.9
4.2867e-08,-1.7796e-08,1.4223e-08,8000,-2907.2,-4559.9
4.2867e-08,-1.7796e-08,1.4223e-08,8000,-2907.2,-4559.9
4.1853e-08,-1.7094e-08,1.5923e-08,8000,-2777.2,-4304.7
4.1853e-08,-1.7094e-08,1.5923e-08,8000,-2777.2,-4304.7
4.1853e-08,-1.7094e-08,1.5923e-08,8000,-2777.2,-4304.7
3.7055e-08,-1.4621e-08,1.899e-08,8000,-2937.1,-3500.8
3.641e-08,-1.4277e-08,1.9093e-08,8000,-2803.8,-3220.6
3.7055e-08,-1.4621e-08,1.899e-08,8000,-2937.1,-3500.8
3.7055e-08,-1.4621e-08,1.899e-08,8000,-2937.1,-3500.8
3.641e-08,-1.4277e-08,1.9093e-08,8000,-2803.8,-3220.6
3.641e-08,-1.4277e-08,1.9093e-08,8000,-2803.8,-3220.6
4.6764e-08,-1.9167e-08,2.149e-08,8000,-1653.8,-3791.8
4.6764e-08,-1.9167e-08,2.149e-08,8000,-1653.8,-3791.8
4.6764e-08,-1.9167e-08,2.149e-08,8000,-1653.8,-3791.8
4.1252e-08,-1.7498e-08,2.3536e-08,8000,-1853.6,-3250.1
4.1252e-08,-1.7498e-08,2.3536e-08,8000,-1853.6,-3250.1
4.1252e-08,-1.7498e-08,2.3536e-08,8000,-1853.6,-3250.1
