"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
9.5877e-07,1.452e-07,3.0497e-07,8000,-2558.3,-4282
9.5877e-07,1.452e-07,3.0497e-07,8000,-2558.3,-4282
9.5877e-07,1.452e-07,3.0497e-07,8000,-2558.3,-4282
1.1488e-07,5.3841e-08,-5.7978e-09,8000,-3185.7,-4895.1
7.8576e-08,4.2866e-08,-3.2091e-09,8000,-3259.6,-5000
1.0438e-07,2.6875e-08,9.5886e-09,8000,-3129.1,-5000
2.3976e-07,-2.4466e-07,1.0478e-08,8000,-1853.6,-3250.1
1.6841e-07,-1.7499e-07,-1.9851e-08,8000,-1820.1,-3332.4
2.3976e-07,-2.4466e-07,1.0478e-08,8000,-1853.6,-3250.1
1.1488e-07,5.3841e-08,-5.7978e-09,8000,-3185.7,-4895.1
1.4951e-07,1.4262e-08,2.536e-08,8000,-3064.4,-4721.6
1.2441e-07,3.9673e-08,3.5763e-08,8000,-3283.4,-4694.6
6.5953e-07,5.3902e-07,1.8446e-07,8000,-2803.8,-3220.6
6.5953e-07,5.3902e-07,1.8446e-07,8000,-2803.8,-3220.6
6.5953e-07,5.3902e-07,1.8446e-07,8000,-2803.8,-3220.6
4.7965e-07,1.2214e-07,-1.0317e-07,8000,-3062.1,-3743.6
4.7965e-07,1.2214e-07,-1.0317e-07,8000,-3062.1,-3743.6
4.7965e-07,1.2214e-07,-1.0317e-07,8000,-3062.1,-3743.6
2.4244e-07,1.5251e-07,7.163e-08,8000,-2907.2,-4559.9
2.4244e-07,1.5251e-07,7.163e-08,8000,-2907.2,-4559.9
2.4244e-07,1.5251e-07,7.163e-08,8000,-2907.2,-4559.9
3.7482e-07,-6.6723e-08,-7.5751e-10,8000,-2777.2,-4304.7
3.7482e-07,-6.6723e-08,-7.5751e-10,8000,-2777.2,-4304.7
3.7482e-07,-6.6723e-08,-7.5751e-10,8000,-2777.2,-4304.7
4.6495e-07,1.4086e-07,2.0389e-07,8000,-2937.1,-3500.8
6.5953e-07,5.3902e-07,1.8446e-07,8000,-2803.8,-3220.6
4.6495e-07,1.4086e-07,2.0389e-07,8000,-2937.1,-3500.8
4.6495e-07,1.4086e-07,2.0389e-07,8000,-2937.1,-3500.8
6.5953e-07,5.3902e-07,1.8446e-07,8000,-2803.8,-3220.6
6.5953e-07,5.3902e-07,1.8446e-07,8000,-2803.8,-3220.6
6.2253e-08,-1.7522e-07,2.3448e-09,8000,-1653.8,-3791.8
6.2253e-08,-1.7522e-07,2.3448e-09,8000,-1653.8,-3791.8
6.2253e-08,-1.7522e-07,2.3448e-09,8000,-1653.8,-3791.8
2.3976e-07,-2.4466e-07,1.0478e-08,8000,-1853.6,-3250.1
2.3976e-07,-2.4466e-07,1.0478e-08,8000,-1853.6,-3250.1
2.3976e-07,-2.4466e-07,1.0478e-08,8000,-1853.6,-3250.1
3.7482e-07,-6.6723e-08,-7.5751e-10,8000,-2777.2,-4304.7
3.7482e-07,-6.6723e-08,-7.5751e-10,8000,-2777.2,-4304.7
3.7482e-07,-6.6723e-08,-7.5751e-10,8000,-2777.2,-4304.7
2.8363e-06,-7.137e-07,2.4464e-07,8000,-2560.9,-3773.3
2.8363e-06,-7.137e-07,2.4464e-07,8000,-2560.9,-3773.3
2.8363e-06,-7.137e-07,2.4464e-07,8000,-2560.9,-3773.3
2.3976e-07,-2.4466e-07,1.0478e-08,8000,-1853.6,-3250.1
1.6841e-07,-1.7499e-07,-1.9851e-08,8000,-1820.1,-3332.4
2.3976e-07,-2.4466e-07,1.0478e-08,8000,-1853.6,-3250.1
4.7965e-07,1.2214e-07,-1.0317e-07,8000,-3062.1,-3743.6
4.7965e-07,1.2214e-07,-1.0317e-07,8000,-3062.1,-3743.6
4.7965e-07,1.2214e-07,-1.0317e-07,8000,-3062.1,-3743.6
4.6495e-07,1.4086e-07,2.0389e-07,8000,-2937.1,-3500.8
4.6495e-07,1.4086e-07,2.0389e-07,8000,-2937.1,-3500.8
1.178e-06,4.8471e-07,5.2874e-08,8000,-2802.9,-3778
1.178e-06,4.8471e-07,5.2874e-08,8000,-2802.9,-3778
4.6495e-07,1.4086e-07,2.0389e-07,8000,-2937.1,-3500.8
1.178e-06,4.8471e-07,5.2874e-08,8000,-2802.9,-3778
9.2661e-07,-1.533e-07,2.0652e-07,8000,-1691.9,-2568.1
9.2661e-07,-1.533e-07,2.0652e-07,8000,-1691.9,-2568.1
9.2661e-07,-1.533e-07,2.0652e-07,8000,-1691.9,-2568.1
1.3667e-06,1.4538e-07,-7.0791e-08,8000,-2666.3,-4053.3
2.8363e-06,-7.137e-07,2.4464e-07,8000,-2560.9,-3773.3
1.3667e-06,1.4538e-07,-7.0791e-08,8000,-2666.3,-4053.3
1.3667e-06,1.4538e-07,-7.0791e-08,8000,-2666.3,-4053.3
2.8363e-06,-7.137e-07,2.4464e-07,8000,-2560.9,-3773.3
2.8363e-06,-7.137e-07,2.4464e-07,8000,-2560.9,-3773.3
-6.5858e-08,-3.7301e-08,1.4551e-07,8000,-1647.1,-4114.8
-6.5858e-08,-3.7301e-08,1.4551e-07,8000,-1647.1,-4114.8
-6.5858e-08,-3.7301e-08,1.4551e-07,8000,-1647.1,-4114.8
8.0131e-07,1.7152e-07,-1.632e-07,8000,-2669.7,-2945.4
8.0131e-07,1.7152e-07,-1.632e-07,8000,-2669.7,-2945.4
8.0131e-07,1.7152e-07,-1.632e-07,8000,-2669.7,-2945.4
6.5953e-07,5.3902e-07,1.8446e-07,8000,-2803.8,-3220.6
6.5953e-07,5.3902e-07,1.8446e-07,8000,-2803.8,-3220.6
8.0131e-07,1.7152e-07,-1.632e-07,8000,-2669.7,-2945.4
8.0131e-07,1.7152e-07,-1.632e-07,8000,-2669.7,-2945.4
6.5953e-07,5.3902e-07,1.8446e-07,8000,-2803.8,-3220.6
8.0131e-07,1.7152e-07,-1.632e-07,8000,-2669.7,-2945.4
9.5877e-07,1.452e-07,3.0497e-07,8000,-2558.3,-4282
9.5877e-07,1.452e-07,3.0497e-07,8000,-2558.3,-4282
9.5877e-07,1.452e-07,3.0497e-07,8000,-2558.3,-4282
9.5877e-07,1.452e-07,3.0497e-07,8000,-2558.3,-4282
9.5877e-07,1.452e-07,3.0497e-07,8000,-2558.3,-4282
1.3667e-06,1.4538e-07,-7.0791e-08,8000,-2666.3,-4053.3
1.3667e-06,1.4538e-07,-7.0791e-08,8000,-2666.3,-4053.3
9.5877e-07,1.452e-07,3.0497e-07,8000,-2558.3,-4282
1.3667e-06,1.4538e-07,-7.0791e-08,8000,-2666.3,-4053.3
2.3976e-07,-2.4466e-07,1.0478e-08,8000,-1853.6,-3250.1
2.3976e-07,-2.4466e-07,1.0478e-08,8000,-1853.6,-3250.1
2.3976e-07,-2.4466e-07,1.0478e-08,8000,-1853.6,-3250.1
1.3667e-06,1.4538e-07,-7.0791e-08,8000,-2666.3,-4053.3
1.3667e-06,1.4538e-07,-7.0791e-08,8000,-2666.3,-4053.3
1.3667e-06,1.4538e-07,-7.0791e-08,8000,-2666.3,-4053.3
1.178e-06,4.8471e-07,5.2874e-08,8000,-2802.9,-3778
1.178e-06,4.8471e-07,5.2874e-08,8000,-2802.9,-3778
1.178e-06,4.8471e-07,5.2874e-08,8000,-2802.9,-3778
1.3667e-06,1.4538e-07,-7.0791e-08,8000,-2666.3,-4053.3
1.3667e-06,1.4538e-07,-7.0791e-08,8000,-2666.3,-4053.3
1.178e-06,4.8471e-07,5.2874e-08,8000,-2802.9,-3778
1.178e-06,4.8471e-07,5.2874e-08,8000,-2802.9,-3778
1.3667e-06,1.4538e-07,-7.0791e-08,8000,-2666.3,-4053.3
1.178e-06,4.8471e-07,5.2874e-08,8000,-2802.9,-3778
2.201e-07,1.1668e-07,2.4514e-08,8000,-3167.6,-2499.6
2.201e-07,1.1668e-07,2.4514e-08,8000,-3167.6,-2499.6
2.201e-07,1.1668e-07,2.4514e-08,8000,-3167.6,-2499.6
1.2441e-07,3.9673e-08,3.5763e-08,8000,-3283.4,-4694.6
1.2441e-07,3.9673e-08,3.5763e-08,8000,-3283.4,-4694.6
1.4951e-07,1.4262e-08,2.536e-08,8000,-3064.4,-4721.6
1.4951e-07,1.4262e-08,2.536e-08,8000,-3064.4,-4721.6
1.2441e-07,3.9673e-08,3.5763e-08,8000,-3283.4,-4694.6
1.4951e-07,1.4262e-08,2.536e-08,8000,-3064.4,-4721.6
9.2661e-07,-1.533e-07,2.0652e-07,8000,-1691.9,-2568.1
9.2661e-07,-1.533e-07,2.0652e-07,8000,-1691.9,-2568.1
9.2661e-07,-1.533e-07,2.0652e-07,8000,-1691.9,-2568.1
1.2441e-07,3.9673e-08,3.5763e-08,8000,-3283.4,-4694.6
1.2441e-07,3.9673e-08,3.5763e-08,8000,-3283.4,-4694.6
1.4951e-07,1.4262e-08,2.536e-08,8000,-3064.4,-4721.6
1.4951e-07,1.4262e-08,2.536e-08,8000,-3064.4,-4721.6
1.2441e-07,3.9673e-08,3.5763e-08,8000,-3283.4,-4694.6
1.4951e-07,1.4262e-08,2.536e-08,8000,-3064.4,-4721.6
3.7482e-07,-6.6723e-08,-7.5751e-10,8000,-2777.2,-4304.7
3.7482e-07,-6.6723e-08,-7.5751e-10,8000,-2777.2,-4304.7
3.7482e-07,-6.6723e-08,-7.5751e-10,8000,-2777.2,-4304.7
6.2253e-08,-1.7522e-07,2.3448e-09,8000,-1653.8,-3791.8
6.2253e-08,-1.7522e-07,2.3448e-09,8000,-1653.8,-3791.8
6.2253e-08,-1.7522e-07,2.3448e-09,8000,-1653.8,-3791.8
3.7482e-07,-6.6723e-08,-7.5751e-10,8000,-2777.2,-4304.7
2.4244e-07,1.5251e-07,7.163e-08,8000,-2907.2,-4559.9
3.7482e-07,-6.6723e-08,-7.5751e-10,8000,-2777.2,-4304.7
3.7482e-07,-6.6723e-08,-7.5751e-10,8000,-2777.2,-4304.7
2.4244e-07,1.5251e-07,7.163e-08,8000,-2907.2,-4559.9
2.4244e-07,1.5251e-07,7.163e-08,8000,-2907.2,-4559.9
3.7482e-07,-6.6723e-08,-7.5751e-10,8000,-2777.2,-4304.7
3.7482e-07,-6.6723e-08,-7.5751e-10,8000,-2777.2,-4304.7
3.0501e-07,2.1366e-07,1.112e-07,8000,-3002.3,-4329
3.0501e-07,2.1366e-07,1.112e-07,8000,-3002.3,-4329
3.7482e-07,-6.6723e-08,-7.5751e-10,8000,-2777.2,-4304.7
3.0501e-07,2.1366e-07,1.112e-07,8000,-3002.3,-4329
3.7482e-07,-6.6723e-08,-7.5751e-10,8000,-2777.2,-4304.7
3.0501e-07,2.1366e-07,1.112e-07,8000,-3002.3,-4329
3.7482e-07,-6.6723e-08,-7.5751e-10,8000,-2777.2,-4304.7
3.7482e-07,-6.6723e-08,-7.5751e-10,8000,-2777.2,-4304.7
3.0501e-07,2.1366e-07,1.112e-07,8000,-3002.3,-4329
3.0501e-07,2.1366e-07,1.112e-07,8000,-3002.3,-4329
9.5877e-07,1.452e-07,3.0497e-07,8000,-2558.3,-4282
3.7482e-07,-6.6723e-08,-7.5751e-10,8000,-2777.2,-4304.7
9.5877e-07,1.452e-07,3.0497e-07,8000,-2558.3,-4282
9.5877e-07,1.452e-07,3.0497e-07,8000,-2558.3,-4282
