"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
4.3736e-07,1.9308e-08,1.7002e-07,8000,-2558.3,-4282
4.3736e-07,1.9308e-08,1.7002e-07,8000,-2558.3,-4282
4.3736e-07,1.9308e-08,1.7002e-07,8000,-2558.3,-4282
1.0344e-07,5.6354e-08,1.0721e-08,8000,-3185.7,-4895.1
8.2407e-08,3.2983e-08,2.1097e-08,8000,-3259.6,-5000
1.0218e-07,3.3091e-08,3.0792e-08,8000,-3129.1,-5000
1.9803e-07,-2.6807e-07,6.0606e-08,8000,-1853.6,-3250.1
1.7282e-07,-2.3954e-07,4.8932e-08,8000,-1820.1,-3332.4
1.9803e-07,-2.6807e-07,6.0606e-08,8000,-1853.6,-3250.1
1.0344e-07,5.6354e-08,1.0721e-08,8000,-3185.7,-4895.1
1.5348e-07,7.8276e-08,7.3087e-08,8000,-3064.4,-4721.6
1.1736e-07,1.732e-08,3.8284e-08,8000,-3283.4,-4694.6
4.7815e-07,2.1709e-07,-9.3872e-08,8000,-2803.8,-3220.6
4.7815e-07,2.1709e-07,-9.3872e-08,8000,-2803.8,-3220.6
4.7815e-07,2.1709e-07,-9.3872e-08,8000,-2803.8,-3220.6
3.716e-07,2.639e-07,6.3863e-08,8000,-3062.1,-3743.6
3.716e-07,2.639e-07,6.3863e-08,8000,-3062.1,-3743.6
3.716e-07,2.639e-07,6.3863e-08,8000,-3062.1,-3743.6
2.2439e-07,1.0197e-07,1.167e-07,8000,-2907.2,-4559.9
2.2439e-07,1.0197e-07,1.167e-07,8000,-2907.2,-4559.9
2.2439e-07,1.0197e-07,1.167e-07,8000,-2907.2,-4559.9
3.467e-07,1.8018e-07,1.5605e-07,8000,-2777.2,-4304.7
3.467e-07,1.8018e-07,1.5605e-07,8000,-2777.2,-4304.7
3.467e-07,1.8018e-07,1.5605e-07,8000,-2777.2,-4304.7
4.4295e-07,3.0829e-07,2.2674e-08,8000,-2937.1,-3500.8
4.7815e-07,2.1709e-07,-9.3872e-08,8000,-2803.8,-3220.6
4.4295e-07,3.0829e-07,2.2674e-08,8000,-2937.1,-3500.8
4.4295e-07,3.0829e-07,2.2674e-08,8000,-2937.1,-3500.8
4.7815e-07,2.1709e-07,-9.3872e-08,8000,-2803.8,-3220.6
4.7815e-07,2.1709e-07,-9.3872e-08,8000,-2803.8,-3220.6
1.1832e-07,-1.7763e-07,-5.5377e-08,8000,-1653.8,-3791.8
1.1832e-07,-1.7763e-07,-5.5377e-08,8000,-1653.8,-3791.8
1.1832e-07,-1.7763e-07,-5.5377e-08,8000,-1653.8,-3791.8
1.9803e-07,-2.6807e-07,6.0606e-08,8000,-1853.6,-3250.1
1.9803e-07,-2.6807e-07,6.0606e-08,8000,-1853.6,-3250.1
1.9803e-07,-2.6807e-07,6.0606e-08,8000,-1853.6,-3250.1
3.467e-07,1.8018e-07,1.5605e-07,8000,-2777.2,-4304.7
3.467e-07,1.8018e-07,1.5605e-07,8000,-2777.2,-4304.7
3.467e-07,1.8018e-07,1.5605e-07,8000,-2777.2,-4304.7
5.8229e-07,-1.0548e-07,1.1167e-07,8000,-2560.9,-3773.3
5.8229e-07,-1.0548e-07,1.1167e-07,8000,-2560.9,-3773.3
5.8229e-07,-1.0548e-07,1.1167e-07,8000,-2560.9,-3773.3
1.9803e-07,-2.6807e-07,6.0606e-08,8000,-1853.6,-3250.1
1.7282e-07,-2.3954e-07,4.8932e-08,8000,-1820.1,-3332.4
1.9803e-07,-2.6807e-07,6.0606e-08,8000,-1853.6,-3250.1
3.716e-07,2.639e-07,6.3863e-08,8000,-3062.1,-3743.6
3.716e-07,2.639e-07,6.3863e-08,8000,-3062.1,-3743.6
3.716e-07,2.639e-07,6.3863e-08,8000,-3062.1,-3743.6
4.4295e-07,3.0829e-07,2.2674e-08,8000,-2937.1,-3500.8
4.4295e-07,3.0829e-07,2.2674e-08,8000,-2937.1,-3500.8
5.5503e-07,2.2833e-07,1.0655e-07,8000,-2802.9,-3778
5.5503e-07,2.2833e-07,1.0655e-07,8000,-2802.9,-3778
4.4295e-07,3.0829e-07,2.2674e-08,8000,-2937.1,-3500.8
5.5503e-07,2.2833e-07,1.0655e-07,8000,-2802.9,-3778
2.7636e-07,-1.5261e-07,6.8335e-08,8000,-1691.9,-2568.1
2.7636e-07,-1.5261e-07,6.8335e-08,8000,-1691.9,-2568.1
2.7636e-07,-1.5261e-07,6.8335e-08,8000,-1691.9,-2568.1
5.2211e-07,7.7057e-08,1.5097e-07,8000,-2666.3,-4053.3
5.8229e-07,-1.0548e-07,1.1167e-07,8000,-2560.9,-3773.3
5.2211e-07,7.7057e-08,1.5097e-07,8000,-2666.3,-4053.3
5.2211e-07,7.7057e-08,1.5097e-07,8000,-2666.3,-4053.3
