"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
9.5847e-07,1.4662e-07,3.0485e-07,8000,-2558.3,-4282
9.5847e-07,1.4662e-07,3.0485e-07,8000,-2558.3,-4282
9.5847e-07,1.4662e-07,3.0485e-07,8000,-2558.3,-4282
1.1487e-07,5.3711e-08,-5.8307e-09,8000,-3185.7,-4895.1
7.8519e-08,4.265e-08,-3.1384e-09,8000,-3259.6,-5000
1.0441e-07,2.6843e-08,9.618e-09,8000,-3129.1,-5000
2.3927e-07,-2.4328e-07,1.1476e-08,8000,-1853.6,-3250.1
1.6831e-07,-1.7435e-07,-1.8383e-08,8000,-1820.1,-3332.4
2.3927e-07,-2.4328e-07,1.1476e-08,8000,-1853.6,-3250.1
1.1487e-07,5.3711e-08,-5.8307e-09,8000,-3185.7,-4895.1
1.4963e-07,1.4636e-08,2.5198e-08,8000,-3064.4,-4721.6
1.2435e-07,3.9182e-08,3.5407e-08,8000,-3283.4,-4694.6
6.6125e-07,5.4046e-07,1.8302e-07,8000,-2803.8,-3220.6
6.6125e-07,5.4046e-07,1.8302e-07,8000,-2803.8,-3220.6
6.6125e-07,5.4046e-07,1.8302e-07,8000,-2803.8,-3220.6
4.7861e-07,1.1999e-07,-1.0355e-07,8000,-3062.1,-3743.6
4.7861e-07,1.1999e-07,-1.0355e-07,8000,-3062.1,-3743.6
4.7861e-07,1.1999e-07,-1.0355e-07,8000,-3062.1,-3743.6
2.4219e-07,1.5188e-07,7.1178e-08,8000,-2907.2,-4559.9
2.4219e-07,1.5188e-07,7.1178e-08,8000,-2907.2,-4559.9
2.4219e-07,1.5188e-07,7.1178e-08,8000,-2907.2,-4559.9
3.7439e-07,-6.621e-08,-8.7762e-10,8000,-2777.2,-4304.7
3.7439e-07,-6.621e-08,-8.7762e-10,8000,-2777.2,-4304.7
3.7439e-07,-6.621e-08,-8.7762e-10,8000,-2777.2,-4304.7
4.663e-07,1.4115e-07,2.0303e-07,8000,-2937.1,-3500.8
6.6125e-07,5.4046e-07,1.8302e-07,8000,-2803.8,-3220.6
4.663e-07,1.4115e-07,2.0303e-07,8000,-2937.1,-3500.8
4.663e-07,1.4115e-07,2.0303e-07,8000,-2937.1,-3500.8
6.6125e-07,5.4046e-07,1.8302e-07,8000,-2803.8,-3220.6
6.6125e-07,5.4046e-07,1.8302e-07,8000,-2803.8,-3220.6
6.2502e-08,-1.7445e-07,1.1559e-09,8000,-1653.8,-3791.8
6.2502e-08,-1.7445e-07,1.1559e-09,8000,-1653.8,-3791.8
6.2502e-08,-1.7445e-07,1.1559e-09,8000,-1653.8,-3791.8
2.3927e-07,-2.4328e-07,1.1476e-08,8000,-1853.6,-3250.1
2.3927e-07,-2.4328e-07,1.1476e-08,8000,-1853.6,-3250.1
2.3927e-07,-2.4328e-07,1.1476e-08,8000,-1853.6,-3250.1
3.7439e-07,-6.621e-08,-8.7762e-10,8000,-2777.2,-4304.7
3.7439e-07,-6.621e-08,-8.7762e-10,8000,-2777.2,-4304.7
3.7439e-07,-6.621e-08,-8.7762e-10,8000,-2777.2,-4304.7
2.8294e-06,-7.1561e-07,2.4356e-07,8000,-2560.9,-3773.3
2.8294e-06,-7.1561e-07,2.4356e-07,8000,-2560.9,-3773.3
2.8294e-06,-7.1561e-07,2.4356e-07,8000,-2560.9,-3773.3
2.3927e-07,-2.4328e-07,1.1476e-08,8000,-1853.6,-3250.1
1.6831e-07,-1.7435e-07,-1.8383e-08,8000,-1820.1,-3332.4
2.3927e-07,-2.4328e-07,1.1476e-08,8000,-1853.6,-3250.1
4.7861e-07,1.1999e-07,-1.0355e-07,8000,-3062.1,-3743.6
4.7861e-07,1.1999e-07,-1.0355e-07,8000,-3062.1,-3743.6
4.7861e-07,1.1999e-07,-1.0355e-07,8000,-3062.1,-3743.6
4.663e-07,1.4115e-07,2.0303e-07,8000,-2937.1,-3500.8
4.663e-07,1.4115e-07,2.0303e-07,8000,-2937.1,-3500.8
1.1796e-06,4.8978e-07,5.3784e-08,8000,-2802.9,-3778
1.1796e-06,4.8978e-07,5.3784e-08,8000,-2802.9,-3778
4.663e-07,1.4115e-07,2.0303e-07,8000,-2937.1,-3500.8
1.1796e-06,4.8978e-07,5.3784e-08,8000,-2802.9,-3778
9.2478e-07,-1.5434e-07,2.0659e-07,8000,-1691.9,-2568.1
9.2478e-07,-1.5434e-07,2.0659e-07,8000,-1691.9,-2568.1
9.2478e-07,-1.5434e-07,2.0659e-07,8000,-1691.9,-2568.1
1.3668e-06,1.4718e-07,-6.6687e-08,8000,-2666.3,-4053.3
2.8294e-06,-7.1561e-07,2.4356e-07,8000,-2560.9,-3773.3
1.3668e-06,1.4718e-07,-6.6687e-08,8000,-2666.3,-4053.3
1.3668e-06,1.4718e-07,-6.6687e-08,8000,-2666.3,-4053.3
2.8294e-06,-7.1561e-07,2.4356e-07,8000,-2560.9,-3773.3
2.8294e-06,-7.1561e-07,2.4356e-07,8000,-2560.9,-3773.3
