"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
4.0918e-08,-1.7847e-08,1.504e-08,8000,-2558.3,-4282
4.0918e-08,-1.7847e-08,1.504e-08,8000,-2558.3,-4282
4.0918e-08,-1.7847e-08,1.504e-08,8000,-2558.3,-4282
3.7787e-08,-1.7482e-08,1.1132e-08,8000,-3185.7,-4895.1
3.8306e-08,-1.7343e-08,9.6726e-09,8000,-3259.6,-5000
3.8658e-08,-1.8649e-08,1.0486e-08,8000,-3129.1,-5000
3.8531e-08,-1.4821e-08,2.4962e-08,8000,-1853.6,-3250.1
3.9305e-08,-1.4866e-08,2.4034e-08,8000,-1820.1,-3332.4
3.8531e-08,-1.4821e-08,2.4962e-08,8000,-1853.6,-3250.1
3.7787e-08,-1.7482e-08,1.1132e-08,8000,-3185.7,-4895.1
3.8836e-08,-1.916e-08,1.1788e-08,8000,-3064.4,-4721.6
3.7025e-08,-1.9099e-08,1.1616e-08,8000,-3283.4,-4694.6
3.3346e-08,-1.4885e-08,2.0696e-08,8000,-2803.8,-3220.6
3.3346e-08,-1.4885e-08,2.0696e-08,8000,-2803.8,-3220.6
3.3346e-08,-1.4885e-08,2.0696e-08,8000,-2803.8,-3220.6
3.4617e-08,-1.6367e-08,1.678e-08,8000,-3062.1,-3743.6
3.4617e-08,-1.6367e-08,1.678e-08,8000,-3062.1,-3743.6
3.4617e-08,-1.6367e-08,1.678e-08,8000,-3062.1,-3743.6
3.9979e-08,-1.8609e-08,1.316e-08,8000,-2907.2,-4559.9
3.9979e-08,-1.8609e-08,1.316e-08,8000,-2907.2,-4559.9
3.9979e-08,-1.8609e-08,1.316e-08,8000,-2907.2,-4559.9
3.8956e-08,-1.7695e-08,1.5289e-08,8000,-2777.2,-4304.7
3.8956e-08,-1.7695e-08,1.5289e-08,8000,-2777.2,-4304.7
3.8956e-08,-1.7695e-08,1.5289e-08,8000,-2777.2,-4304.7
3.3996e-08,-1.559e-08,2.0017e-08,8000,-2937.1,-3500.8
3.3346e-08,-1.4885e-08,2.0696e-08,8000,-2803.8,-3220.6
3.3996e-08,-1.559e-08,2.0017e-08,8000,-2937.1,-3500.8
3.3996e-08,-1.559e-08,2.0017e-08,8000,-2937.1,-3500.8
3.3346e-08,-1.4885e-08,2.0696e-08,8000,-2803.8,-3220.6
3.3346e-08,-1.4885e-08,2.0696e-08,8000,-2803.8,-3220.6
4.4228e-08,-1.587e-08,2.1976e-08,8000,-1653.8,-3791.8
4.4228e-08,-1.587e-08,2.1976e-08,8000,-1653.8,-3791.8
4.4228e-08,-1.587e-08,2.1976e-08,8000,-1653.8,-3791.8
3.8531e-08,-1.4821e-08,2.4962e-08,8000,-1853.6,-3250.1
3.8531e-08,-1.4821e-08,2.4962e-08,8000,-1853.6,-3250.1
3.8531e-08,-1.4821e-08,2.4962e-08,8000,-1853.6,-3250.1
3.8956e-08,-1.7695e-08,1.5289e-08,8000,-2777.2,-4304.7
3.8956e-08,-1.7695e-08,1.5289e-08,8000,-2777.2,-4304.7
3.8956e-08,-1.7695e-08,1.5289e-08,8000,-2777.2,-4304.7
3.8358e-08,-1.6721e-08,1.8583e-08,8000,-2560.9,-3773.3
3.8358e-08,-1.6721e-08,1.8583e-08,8000,-2560.9,-3773.3
3.8358e-08,-1.6721e-08,1.8583e-08,8000,-2560.9,-3773.3
3.8531e-08,-1.4821e-08,2.4962e-08,8000,-1853.6,-3250.1
3.9305e-08,-1.4866e-08,2.4034e-08,8000,-1820.1,-3332.4
3.8531e-08,-1.4821e-08,2.4962e-08,8000,-1853.6,-3250.1
3.4617e-08,-1.6367e-08,1.678e-08,8000,-3062.1,-3743.6
3.4617e-08,-1.6367e-08,1.678e-08,8000,-3062.1,-3743.6
3.4617e-08,-1.6367e-08,1.678e-08,8000,-3062.1,-3743.6
