"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
4.1795e-08,-1.8077e-08,1.508e-08,8000,-2558.3,-4282
4.1795e-08,-1.8077e-08,1.508e-08,8000,-2558.3,-4282
4.1795e-08,-1.8077e-08,1.508e-08,8000,-2558.3,-4282
3.8527e-08,-1.7083e-08,1.1469e-08,8000,-3185.7,-4895.1
3.9047e-08,-1.6908e-08,1.0049e-08,8000,-3259.6,-5000
3.9406e-08,-1.8313e-08,1.088e-08,8000,-3129.1,-5000
3.9304e-08,-1.5791e-08,2.4441e-08,8000,-1853.6,-3250.1
4.0072e-08,-1.5887e-08,2.3554e-08,8000,-1820.1,-3332.4
3.9304e-08,-1.5791e-08,2.4441e-08,8000,-1853.6,-3250.1
3.8527e-08,-1.7083e-08,1.1469e-08,8000,-3185.7,-4895.1
3.9637e-08,-1.8859e-08,1.2119e-08,8000,-3064.4,-4721.6
3.7808e-08,-1.8645e-08,1.192e-08,8000,-3283.4,-4694.6
3.4241e-08,-1.4845e-08,2.0121e-08,8000,-2803.8,-3220.6
3.4241e-08,-1.4845e-08,2.0121e-08,8000,-2803.8,-3220.6
3.4241e-08,-1.4845e-08,2.0121e-08,8000,-2803.8,-3220.6
3.5508e-08,-1.6092e-08,1.6541e-08,8000,-3062.1,-3743.6
3.5508e-08,-1.6092e-08,1.6541e-08,8000,-3062.1,-3743.6
3.5508e-08,-1.6092e-08,1.6541e-08,8000,-3062.1,-3743.6
4.0834e-08,-1.8484e-08,1.3375e-08,8000,-2907.2,-4559.9
4.0834e-08,-1.8484e-08,1.3375e-08,8000,-2907.2,-4559.9
4.0834e-08,-1.8484e-08,1.3375e-08,8000,-2907.2,-4559.9
3.9803e-08,-1.7649e-08,1.5371e-08,8000,-2777.2,-4304.7
3.9803e-08,-1.7649e-08,1.5371e-08,8000,-2777.2,-4304.7
3.9803e-08,-1.7649e-08,1.5371e-08,8000,-2777.2,-4304.7
