"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
7.5417e-07,1.1363e-07,2.9308e-07,8000,-2558.3,-4282
7.5417e-07,1.1363e-07,2.9308e-07,8000,-2558.3,-4282
7.5417e-07,1.1363e-07,2.9308e-07,8000,-2558.3,-4282
1.0859e-07,4.946e-08,-9.0772e-09,8000,-3185.7,-4895.1
7.6033e-08,2.6871e-08,6.6976e-09,8000,-3259.6,-5000
1.0359e-07,2.8352e-08,1.4491e-08,8000,-3129.1,-5000
4.2907e-08,-1.2242e-07,2.6747e-08,8000,-1853.6,-3250.1
2.7696e-08,-9.3847e-08,2.9632e-08,8000,-1820.1,-3332.4
4.2907e-08,-1.2242e-07,2.6747e-08,8000,-1853.6,-3250.1
1.0859e-07,4.946e-08,-9.0772e-09,8000,-3185.7,-4895.1
1.5759e-07,5.4506e-08,3.9614e-08,8000,-3064.4,-4721.6
1.1805e-07,4.59e-09,1.9436e-08,8000,-3283.4,-4694.6
8.0951e-07,5.4622e-07,-1.1596e-07,8000,-2803.8,-3220.6
8.0951e-07,5.4622e-07,-1.1596e-07,8000,-2803.8,-3220.6
8.0951e-07,5.4622e-07,-1.1596e-07,8000,-2803.8,-3220.6
5.1874e-07,2.2709e-07,-3.4516e-08,8000,-3062.1,-3743.6
5.1874e-07,2.2709e-07,-3.4516e-08,8000,-3062.1,-3743.6
5.1874e-07,2.2709e-07,-3.4516e-08,8000,-3062.1,-3743.6
2.2133e-07,1.09e-07,4.8353e-08,8000,-2907.2,-4559.9
2.2133e-07,1.09e-07,4.8353e-08,8000,-2907.2,-4559.9
2.2133e-07,1.09e-07,4.8353e-08,8000,-2907.2,-4559.9
4.4202e-07,2.2546e-07,1.4195e-07,8000,-2777.2,-4304.7
4.4202e-07,2.2546e-07,1.4195e-07,8000,-2777.2,-4304.7
4.4202e-07,2.2546e-07,1.4195e-07,8000,-2777.2,-4304.7
7.0261e-07,5.2033e-07,4.9532e-08,8000,-2937.1,-3500.8
8.0951e-07,5.4622e-07,-1.1596e-07,8000,-2803.8,-3220.6
7.0261e-07,5.2033e-07,4.9532e-08,8000,-2937.1,-3500.8
7.0261e-07,5.2033e-07,4.9532e-08,8000,-2937.1,-3500.8
8.0951e-07,5.4622e-07,-1.1596e-07,8000,-2803.8,-3220.6
8.0951e-07,5.4622e-07,-1.1596e-07,8000,-2803.8,-3220.6
6.2398e-09,-5.4127e-08,2.9107e-08,8000,-1653.8,-3791.8
