"Darcy velocity [m/s]:0","Darcy velocity [m/s]:1","Darcy velocity [m/s]:2","Points:0","Points:1","Points:2"
9.5861e-07,1.4591e-07,3.0487e-07,8000,-2558.3,-4282
9.5861e-07,1.4591e-07,3.0487e-07,8000,-2558.3,-4282
9.5861e-07,1.4591e-07,3.0487e-07,8000,-2558.3,-4282
1.1487e-07,5.3756e-08,-5.8212e-09,8000,-3185.7,-4895.1
7.854e-08,4.2743e-08,-3.174e-09,8000,-3259.6,-5000
1.0439e-07,2.6848e-08,9.5953e-09,8000,-3129.1,-5000
2.3952e-07,-2.4392e-07,1.0984e-08,8000,-1853.6,-3250.1
1.6837e-07,-1.7464e-07,-1.9097e-08,8000,-1820.1,-3332.4
2.3952e-07,-2.4392e-07,1.0984e-08,8000,-1853.6,-3250.1
1.1487e-07,5.3756e-08,-5.8212e-09,8000,-3185.7,-4895.1
1.4957e-07,1.445e-08,2.5269e-08,8000,-3064.4,-4721.6
1.2438e-07,3.9402e-08,3.5571e-08,8000,-3283.4,-4694.6
6.6041e-07,5.3985e-07,1.8368e-07,8000,-2803.8,-3220.6
6.6041e-07,5.3985e-07,1.8368e-07,8000,-2803.8,-3220.6
6.6041e-07,5.3985e-07,1.8368e-07,8000,-2803.8,-3220.6
4.7903e-07,1.2098e-07,-1.0333e-07,8000,-3062.1,-3743.6
4.7903e-07,1.2098e-07,-1.0333e-07,8000,-3062.1,-3743.6
4.7903e-07,1.2098e-07,-1.0333e-07,8000,-3062.1,-3743.6
2.4232e-07,1.5219e-07,7.1388e-08,8000,-2907.2,-4559.9
2.4232e-07,1.5219e-07,7.1388e-08,8000,-2907.2,-4559.9
2.4232e-07,1.5219e-07,7.1388e-08,8000,-2907.2,-4559.9
3.7457e-07,-6.6428e-08,-8.3303e-10,8000,-2777.2,-4304.7
3.7457e-07,-6.6428e-08,-8.3303e-10,8000,-2777.2,-4304.7
3.7457e-07,-6.6428e-08,-8.3303e-10,8000,-2777.2,-4304.7
4.6559e-07,1.4104e-07,2.0346e-07,8000,-2937.1,-3500.8
6.6041e-07,5.3985e-07,1.8368e-07,8000,-2803.8,-3220.6
